account_id,customer_id,account_type,account_status,currency,opened_at,closed_at,home_country
ACC_000339,CUST_004204,savings,active,USD,2024-10-28T06:17:18Z,,PA
ACC_000340,CUST_002163,savings,active,USD,2022-09-20T13:52:24Z,,SG
ACC_000341,CUST_002669,current,active,USD,2024-04-01T20:55:56Z,,US
ACC_000342,CUST_000850,business,active,USD,2020-05-03T00:07:01Z,,AE
ACC_000343,CUST_004343,current,active,USD,2023-04-09T19:41:48Z,,VG
ACC_000344,CUST_000976,current,active,USD,2021-01-08T14:06:58Z,,ZA
ACC_000345,CUST_003176,savings,active,USD,2022-01-26T08:40:52Z,,ZA
ACC_000346,CUST_000863,savings,active,USD,2024-11-13T22:38:34Z,,VG
ACC_000347,CUST_001309,current,active,USD,2023-05-09T08:11:49Z,,DE
ACC_000348,CUST_000440,current,active,USD,2020-07-21T16:46:58Z,,AE
ACC_000349,CUST_001546,savings,dormant,USD,2022-10-26T00:23:47Z,,DE
ACC_000350,CUST_001594,current,active,USD,2023-10-08T18:17:37Z,,AE
ACC_000351,CUST_001496,savings,active,USD,2021-12-29T19:38:15Z,,BR
ACC_000352,CUST_002586,wallet,active,USD,2025-01-11T07:54:37Z,,AU
ACC_000353,CUST_001956,current,active,USD,2021-12-17T06:53:31Z,,AE
ACC_000354,CUST_002426,current,dormant,USD,2024-03-27T12:22:54Z,,US
ACC_000355,CUST_001634,current,dormant,USD,2020-11-28T08:28:52Z,,PA
ACC_000356,CUST_003661,business,active,USD,2022-06-17T10:16:37Z,,GB
ACC_000357,CUST_003138,savings,active,USD,2022-03-13T05:47:30Z,,BR
ACC_000358,CUST_000233,business,closed,USD,2022-04-15T16:05:08Z,2022-05-30T16:05:08Z,ZA
ACC_000359,CUST_001402,current,active,USD,2022-02-21T19:43:33Z,,CA
ACC_000360,CUST_002142,current,active,USD,2022-07-14T04:43:50Z,,DE
ACC_000361,CUST_003796,savings,active,USD,2024-04-07T12:30:57Z,,DE
ACC_000362,CUST_000930,business,active,USD,2021-08-02T01:59:45Z,,AU
ACC_000363,CUST_003861,current,active,USD,2022-11-12T12:00:35Z,,HK
ACC_000364,CUST_002665,current,active,USD,2024-04-07T10:43:44Z,,CA
ACC_000365,CUST_002860,current,active,USD,2021-11-04T13:15:16Z,,ZA
ACC_000366,CUST_000784,current,active,USD,2022-08-31T04:01:34Z,,CA
ACC_000367,CUST_003367,savings,dormant,USD,2023-07-22T21:59:46Z,,AU
ACC_000368,CUST_002234,current,active,USD,2023-04-10T09:52:10Z,,US
ACC_000369,CUST_004772,current,active,USD,2025-01-21T14:30:55Z,,DE
ACC_000370,CUST_001919,business,active,USD,2022-04-10T11:16:01Z,,AE
ACC_000371,CUST_002300,savings,active,USD,2023-11-10T21:50:51Z,,AE
ACC_000372,CUST_001546,savings,active,USD,2021-12-23T08:31:56Z,,DE
ACC_000373,CUST_001370,current,active,USD,2024-03-12T11:37:34Z,,HK
ACC_000374,CUST_004072,savings,active,USD,2020-01-13T07:02:55Z,,CA
ACC_000375,CUST_000481,savings,active,USD,2024-08-25T12:44:51Z,,BR
ACC_000376,CUST_004125,wallet,active,USD,2020-02-02T22:00:07Z,,SG
ACC_000377,CUST_004625,savings,active,USD,2024-04-26T22:01:11Z,,SG
ACC_000378,CUST_001778,wallet,active,USD,2021-03-07T06:28:58Z,,VG
ACC_000379,CUST_000768,wallet,active,USD,2023-11-29T22:01:57Z,,PA
ACC_000380,CUST_003450,savings,active,USD,2024-06-14T14:12:40Z,,US
ACC_000381,CUST_004213,wallet,active,USD,2023-08-05T01:43:01Z,,BR
ACC_000382,CUST_003426,current,active,USD,2021-04-06T01:14:48Z,,US
ACC_000383,CUST_000011,wallet,active,USD,2024-07-02T06:35:30Z,,SG
ACC_000384,CUST_002127,savings,active,USD,2024-03-16T23:06:19Z,,SG
ACC_000385,CUST_004275,current,active,USD,2024-08-05T00:37:32Z,,US
ACC_000386,CUST_003299,savings,active,USD,2024-05-11T13:17:04Z,,SG
ACC_000387,CUST_001043,current,dormant,USD,2023-08-18T16:24:20Z,,BR
ACC_000388,CUST_003766,current,active,USD,2022-02-16T21:00:40Z,,AE
ACC_000389,CUST_001675,business,closed,USD,2020-08-23T22:27:50Z,2021-05-08T22:27:50Z,AU
ACC_000390,CUST_003014,business,dormant,USD,2022-04-16T18:39:16Z,,DE
ACC_000391,CUST_001465,wallet,active,USD,2022-01-21T09:08:15Z,,ZA
ACC_000392,CUST_002732,current,active,USD,2020-09-21T07:37:44Z,,BR
ACC_000393,CUST_003602,current,active,USD,2023-11-02T18:51:56Z,,US
ACC_000394,CUST_004370,current,active,USD,2021-08-23T08:15:56Z,,SG
ACC_000395,CUST_002920,current,active,USD,2022-02-20T06:11:09Z,,SG
ACC_000396,CUST_000388,current,active,USD,2022-03-13T14:46:09Z,,AE
ACC_000397,CUST_004043,savings,dormant,USD,2021-07-10T01:18:17Z,,CA
ACC_000398,CUST_003219,savings,active,USD,2024-11-14T21:24:10Z,,US
ACC_000399,CUST_000169,wallet,active,USD,2020-08-15T12:53:28Z,,AE
ACC_000400,CUST_001970,current,active,USD,2024-04-13T14:33:00Z,,PA
ACC_000401,CUST_000962,savings,active,USD,2023-08-05T15:07:32Z,,VG
ACC_000402,CUST_004159,current,dormant,USD,2023-04-27T13:17:37Z,,US
ACC_000403,CUST_003142,savings,active,USD,2021-04-27T17:01:25Z,,CA
ACC_000404,CUST_000406,business,active,USD,2020-08-31T09:18:35Z,,BR
ACC_000405,CUST_004225,business,active,USD,2022-11-20T09:34:55Z,,PA
ACC_000406,CUST_004768,current,active,USD,2024-10-11T00:03:41Z,,HK
ACC_000407,CUST_002713,current,active,USD,2023-01-16T00:09:37Z,,CA
ACC_000408,CUST_002040,current,dormant,USD,2022-09-19T15:04:50Z,,SG
ACC_000409,CUST_004133,business,active,USD,2024-03-14T23:40:50Z,,VG
ACC_000410,CUST_000612,current,closed,USD,2020-08-02T06:37:33Z,2020-09-17T06:37:33Z,SG
ACC_000411,CUST_001992,wallet,active,USD,2024-09-14T09:57:30Z,,ZA
ACC_000412,CUST_001087,current,active,USD,2024-12-29T10:35:40Z,,US
ACC_000413,CUST_002746,current,active,USD,2024-08-16T00:19:58Z,,AE
ACC_000414,CUST_000624,business,active,USD,2021-12-18T00:14:42Z,,GB
ACC_000415,CUST_000927,business,dormant,USD,2020-12-10T11:48:41Z,,SG
ACC_000416,CUST_000353,business,active,USD,2024-01-21T14:35:59Z,,SG
ACC_000417,CUST_001413,current,active,USD,2020-01-23T00:34:22Z,,ZA
ACC_000418,CUST_003928,wallet,dormant,USD,2020-11-12T23:09:22Z,,CA
ACC_000419,CUST_002749,business,active,USD,2023-05-12T09:12:51Z,,CA
ACC_000420,CUST_000350,savings,active,USD,2022-02-22T17:55:52Z,,PA
ACC_000421,CUST_000207,current,active,USD,2024-09-06T05:01:52Z,,AU
ACC_000422,CUST_002084,business,active,USD,2021-05-29T00:58:18Z,,AU
ACC_000423,CUST_003340,current,active,USD,2024-08-01T19:58:25Z,,SG
ACC_000424,CUST_002599,current,active,USD,2023-04-15T21:10:09Z,,SG
ACC_000425,CUST_001586,current,active,USD,2022-03-09T18:09:05Z,,AE
ACC_000426,CUST_004128,current,active,USD,2023-12-26T08:17:06Z,,CA
ACC_000427,CUST_002213,business,dormant,USD,2023-03-17T17:46:55Z,,DE
ACC_000428,CUST_004553,savings,active,USD,2022-03-11T20:57:36Z,,CA
ACC_000429,CUST_003084,business,active,USD,2024-10-30T10:15:07Z,,GB
ACC_000430,CUST_002132,savings,active,USD,2024-08-06T00:48:31Z,,VG
ACC_000431,CUST_003325,current,active,USD,2021-05-31T21:05:09Z,,ZA
ACC_000432,CUST_004652,savings,active,USD,2023-08-10T01:48:58Z,,AU
ACC_000433,CUST_004870,current,active,USD,2021-02-16T14:49:56Z,,VG
ACC_000434,CUST_002522,wallet,active,USD,2023-12-25T07:06:32Z,,VG
ACC_000435,CUST_002697,wallet,active,USD,2024-12-15T15:29:01Z,,US
ACC_000436,CUST_001647,current,active,USD,2024-10-03T13:01:15Z,,SG
ACC_000437,CUST_000122,savings,active,USD,2020-07-05T20:46:32Z,,US
ACC_000438,CUST_003559,current,active,USD,2020-08-09T07:16:05Z,,SG
ACC_000439,CUST_003489,business,active,USD,2024-02-06T09:58:43Z,,DE
ACC_000440,CUST_003727,current,active,USD,2020-08-06T21:07:33Z,,BR
ACC_000441,CUST_003154,wallet,active,USD,2022-09-24T17:45:28Z,,HK
ACC_000442,CUST_003763,wallet,active,USD,2022-11-26T12:48:21Z,,DE
ACC_000443,CUST_003984,business,active,USD,2023-05-18T15:24:20Z,,CA
ACC_000444,CUST_000111,current,active,USD,2022-07-24T15:07:18Z,,AE
ACC_000445,CUST_000907,current,active,USD,2020-07-17T08:24:14Z,,AU
ACC_000446,CUST_003461,business,active,USD,2023-08-29T18:56:19Z,,HK
ACC_000447,CUST_000320,current,active,USD,2020-12-14T17:23:51Z,,DE
ACC_000448,CUST_000085,current,active,USD,2022-06-08T01:59:37Z,,PA
ACC_000449,CUST_003608,current,active,USD,2025-03-06T06:13:50Z,,HK
ACC_000450,CUST_004726,current,active,USD,2023-11-02T07:28:07Z,,BR
ACC_000451,CUST_003910,savings,active,USD,2020-04-23T12:43:47Z,,PA
ACC_000452,CUST_004573,current,active,USD,2020-01-10T06:45:36Z,,BR
ACC_000453,CUST_000841,savings,active,USD,2020-03-21T18:57:12Z,,AE
ACC_000454,CUST_001131,wallet,active,USD,2020-09-21T13:17:39Z,,CA
ACC_000455,CUST_003138,current,active,USD,2024-04-07T02:43:50Z,,BR
ACC_000456,CUST_002359,current,active,USD,2023-05-08T07:39:15Z,,VG
ACC_000457,CUST_003970,current,active,USD,2023-10-31T19:57:19Z,,ZA
ACC_000458,CUST_003268,current,active,USD,2021-03-01T16:34:53Z,,AE
ACC_000459,CUST_001551,current,closed,USD,2020-01-02T11:47:12Z,2020-08-03T11:47:12Z,AE
ACC_000460,CUST_001468,current,active,USD,2022-03-21T10:29:42Z,,HK
ACC_000461,CUST_000337,savings,active,USD,2024-10-25T06:35:10Z,,CA
ACC_000462,CUST_003382,current,active,USD,2020-08-22T06:46:51Z,,US
ACC_000463,CUST_001107,savings,active,USD,2020-01-15T19:34:56Z,,US
ACC_000464,CUST_003795,wallet,active,USD,2020-07-17T03:49:10Z,,HK
ACC_000465,CUST_003352,savings,active,USD,2023-05-16T06:05:02Z,,GB
ACC_000466,CUST_000267,savings,active,USD,2022-01-21T23:40:19Z,,AU
ACC_000467,CUST_003287,current,active,USD,2024-04-15T04:51:33Z,,AU
ACC_000468,CUST_004328,business,dormant,USD,2025-03-04T17:53:13Z,,AU
ACC_000469,CUST_001134,current,active,USD,2020-01-15T07:50:16Z,,US
ACC_000470,CUST_004059,business,active,USD,2023-08-06T17:39:04Z,,HK
ACC_000471,CUST_004251,current,active,USD,2025-03-16T02:48:35Z,,HK
ACC_000472,CUST_002916,current,active,USD,2024-02-28T21:51:29Z,,AU
ACC_000473,CUST_001878,savings,active,USD,2021-03-27T06:01:52Z,,BR
ACC_000474,CUST_003008,wallet,active,USD,2021-01-18T06:54:43Z,,US
ACC_000475,CUST_001353,savings,active,USD,2021-09-07T03:56:13Z,,BR
ACC_000476,CUST_002265,business,active,USD,2020-10-20T18:47:33Z,,CA
ACC_000477,CUST_000189,savings,active,USD,2020-05-10T20:13:50Z,,AU
ACC_000478,CUST_003125,wallet,active,USD,2023-05-18T14:32:54Z,,VG
ACC_000479,CUST_001102,current,dormant,USD,2025-03-30T17:46:34Z,,HK
ACC_000480,CUST_001717,business,active,USD,2023-09-27T03:08:41Z,,HK
ACC_000481,CUST_003241,current,active,USD,2022-06-27T20:56:24Z,,ZA
ACC_000482,CUST_001463,savings,active,USD,2023-02-26T23:04:25Z,,HK
ACC_000483,CUST_001408,current,active,USD,2022-04-17T03:25:34Z,,CA
ACC_000484,CUST_002410,savings,dormant,USD,2022-01-10T11:51:47Z,,PA
ACC_000485,CUST_000609,current,closed,USD,2022-06-27T20:02:04Z,2023-03-20T20:02:04Z,BR
ACC_000486,CUST_002009,current,active,USD,2024-04-14T11:13:23Z,,HK
ACC_000487,CUST_000904,current,active,USD,2025-03-28T08:50:50Z,,VG
ACC_000488,CUST_001339,current,dormant,USD,2022-09-20T13:18:11Z,,US
ACC_000489,CUST_004169,business,active,USD,2020-11-25T19:50:52Z,,PA
ACC_000490,CUST_004821,current,active,USD,2023-08-17T18:07:16Z,,HK
ACC_000491,CUST_000208,current,dormant,USD,2022-12-20T13:52:28Z,,ZA
ACC_000492,CUST_003171,current,dormant,USD,2024-02-26T13:04:54Z,,GB
ACC_000493,CUST_003524,savings,active,USD,2022-02-19T00:39:20Z,,GB
ACC_000494,CUST_003587,wallet,active,USD,2022-05-23T09:00:11Z,,SG
ACC_000495,CUST_004760,wallet,closed,USD,2020-11-14T03:44:31Z,2021-09-03T03:44:31Z,PA
ACC_000496,CUST_002997,current,active,USD,2025-01-04T05:30:37Z,,BR
ACC_000497,CUST_002948,savings,active,USD,2021-03-15T21:57:46Z,,BR
ACC_000498,CUST_000654,current,active,USD,2024-01-14T06:08:33Z,,GB
ACC_000499,CUST_004683,business,active,USD,2023-11-01T19:50:52Z,,GB
ACC_000500,CUST_000625,savings,active,USD,2024-12-12T16:43:46Z,,ZA
ACC_000501,CUST_001276,current,active,USD,2024-02-24T13:15:07Z,,DE
ACC_000502,CUST_000071,current,active,USD,2021-01-22T11:00:13Z,,DE
ACC_000503,CUST_001523,current,dormant,USD,2022-08-14T10:13:33Z,,US
ACC_000504,CUST_004022,savings,closed,USD,2020-12-16T09:17:23Z,2021-09-24T09:17:23Z,AE
ACC_000505,CUST_001640,current,active,USD,2021-04-18T00:53:55Z,,AU
ACC_000506,CUST_000520,current,active,USD,2024-07-02T05:15:10Z,,US
ACC_000507,CUST_004240,current,active,USD,2022-05-22T00:05:35Z,,PA
ACC_000508,CUST_003874,wallet,active,USD,2024-12-14T14:41:49Z,,US
ACC_000509,CUST_003657,current,active,USD,2024-12-04T10:30:01Z,,US
ACC_000510,CUST_000638,savings,active,USD,2023-10-08T12:06:37Z,,AU
ACC_000511,CUST_003896,business,dormant,USD,2024-08-07T06:33:31Z,,AE
ACC_000512,CUST_001301,savings,active,USD,2020-11-20T10:29:54Z,,US
ACC_000513,CUST_003226,business,active,USD,2023-06-30T09:31:41Z,,GB
ACC_000514,CUST_002191,wallet,active,USD,2025-02-13T11:02:56Z,,AE
ACC_000515,CUST_002036,savings,active,USD,2024-02-08T14:32:07Z,,AE
ACC_000516,CUST_003300,current,active,USD,2020-04-27T19:22:32Z,,CA
ACC_000517,CUST_004231,current,active,USD,2023-02-23T02:28:46Z,,CA
ACC_000518,CUST_004332,current,dormant,USD,2021-08-05T02:16:42Z,,DE
ACC_000519,CUST_004512,savings,active,USD,2022-10-24T15:37:49Z,,CA
ACC_000520,CUST_004101,current,active,USD,2021-03-08T18:49:47Z,,CA
ACC_000521,CUST_002330,savings,dormant,USD,2020-01-14T23:34:22Z,,DE
ACC_000522,CUST_002174,current,active,USD,2023-04-22T01:55:33Z,,AU
ACC_000523,CUST_003368,current,active,USD,2021-06-20T20:39:56Z,,PA
ACC_000524,CUST_001082,current,closed,USD,2022-10-06T23:36:14Z,2023-07-12T23:36:14Z,DE
ACC_000525,CUST_002939,current,active,USD,2020-06-07T03:25:52Z,,PA
ACC_000526,CUST_001063,savings,active,USD,2020-06-25T22:58:33Z,,GB
ACC_000527,CUST_003916,current,active,USD,2024-09-07T16:44:58Z,,AE
ACC_000528,CUST_001505,business,active,USD,2023-12-12T20:59:19Z,,ZA
ACC_000529,CUST_002288,current,active,USD,2021-11-08T01:05:39Z,,US
ACC_000530,CUST_000960,current,dormant,USD,2024-03-03T07:57:26Z,,US
ACC_000531,CUST_000151,current,active,USD,2024-03-19T13:19:44Z,,US
ACC_000532,CUST_001001,savings,active,USD,2020-12-10T07:18:21Z,,HK
ACC_000533,CUST_001219,business,active,USD,2023-02-28T10:51:14Z,,GB
ACC_000534,CUST_001219,savings,active,USD,2022-09-01T23:06:56Z,,GB
ACC_000535,CUST_002261,current,active,USD,2022-06-16T13:38:08Z,,AU
ACC_000536,CUST_002447,current,active,USD,2020-10-05T10:03:22Z,,HK
ACC_000537,CUST_001811,business,active,USD,2025-01-23T11:27:04Z,,VG
ACC_000538,CUST_004732,current,active,USD,2020-05-12T09:19:38Z,,BR
ACC_000539,CUST_003584,wallet,active,USD,2021-08-03T09:01:42Z,,VG
ACC_000540,CUST_003404,savings,active,USD,2021-05-13T05:17:06Z,,VG
ACC_000541,CUST_004266,current,active,USD,2023-11-25T02:43:17Z,,US
ACC_000542,CUST_000328,current,active,USD,2024-07-24T08:03:18Z,,ZA
ACC_000543,CUST_003323,current,active,USD,2024-01-13T05:25:38Z,,CA
ACC_000544,CUST_001526,current,active,USD,2021-09-14T06:40:18Z,,DE
ACC_000545,CUST_000928,savings,active,USD,2020-09-29T01:30:02Z,,ZA
ACC_000546,CUST_000112,current,active,USD,2024-08-28T10:40:07Z,,ZA
ACC_000547,CUST_000469,savings,active,USD,2021-11-08T08:26:45Z,,PA
ACC_000548,CUST_000395,savings,active,USD,2021-06-04T04:06:25Z,,AE
ACC_000549,CUST_004252,current,dormant,USD,2022-08-23T17:55:25Z,,CA
ACC_000550,CUST_000120,current,active,USD,2022-03-09T22:37:22Z,,SG
ACC_000551,CUST_001504,savings,active,USD,2020-01-08T05:06:11Z,,CA
ACC_000552,CUST_003240,savings,active,USD,2020-02-11T20:20:48Z,,GB
ACC_000553,CUST_003626,wallet,active,USD,2021-10-25T20:17:58Z,,US
ACC_000554,CUST_004392,business,active,USD,2020-05-02T14:03:39Z,,AE
ACC_000555,CUST_004189,current,active,USD,2020-04-28T14:47:54Z,,ZA
ACC_000556,CUST_003331,savings,active,USD,2021-10-15T06:52:52Z,,SG
ACC_000557,CUST_004173,current,active,USD,2024-02-04T23:26:04Z,,VG
ACC_000558,CUST_000386,savings,active,USD,2020-12-14T07:12:22Z,,US
ACC_000559,CUST_001292,current,active,USD,2021-01-09T07:56:07Z,,AU
ACC_000560,CUST_004811,current,active,USD,2020-02-22T23:11:19Z,,GB
ACC_000561,CUST_002464,current,active,USD,2023-08-13T23:17:10Z,,BR
ACC_000562,CUST_003262,business,dormant,USD,2020-03-11T05:46:22Z,,GB
ACC_000563,CUST_000603,business,active,USD,2025-02-12T19:22:16Z,,SG
ACC_000564,CUST_003927,savings,active,USD,2023-05-26T21:32:00Z,,AU
ACC_000565,CUST_002280,current,active,USD,2020-09-12T20:03:57Z,,HK
ACC_000566,CUST_003939,current,active,USD,2023-03-21T23:18:40Z,,GB
ACC_000567,CUST_000142,current,active,USD,2022-01-24T19:57:01Z,,GB
ACC_000568,CUST_000626,wallet,active,USD,2023-12-14T03:41:18Z,,US
ACC_000569,CUST_002985,savings,active,USD,2021-10-30T03:24:29Z,,GB
ACC_000570,CUST_004745,business,active,USD,2022-09-03T06:35:11Z,,ZA
ACC_000571,CUST_000040,business,active,USD,2023-12-30T13:09:58Z,,CA
ACC_000572,CUST_002726,savings,active,USD,2023-11-15T15:12:16Z,,AU
ACC_000573,CUST_000566,wallet,active,USD,2024-06-25T01:26:52Z,,DE
ACC_000574,CUST_004308,savings,active,USD,2020-01-17T03:34:02Z,,GB
ACC_000575,CUST_000927,current,active,USD,2024-12-13T03:38:21Z,,SG
ACC_000576,CUST_001956,savings,active,USD,2023-03-06T21:38:39Z,,AE
ACC_000577,CUST_001563,current,active,USD,2022-12-09T16:01:40Z,,PA
ACC_000578,CUST_004102,savings,active,USD,2022-09-12T17:50:16Z,,GB
ACC_000579,CUST_000044,current,dormant,USD,2023-02-22T08:58:59Z,,SG
ACC_000580,CUST_001842,current,active,USD,2020-09-15T21:07:49Z,,VG
ACC_000581,CUST_003899,current,active,USD,2024-12-03T15:25:39Z,,SG
ACC_000582,CUST_003142,current,active,USD,2020-01-16T20:00:44Z,,CA
ACC_000583,CUST_003828,savings,dormant,USD,2023-01-10T14:11:47Z,,SG
ACC_000584,CUST_004668,wallet,dormant,USD,2024-06-19T10:28:12Z,,AE
ACC_000585,CUST_001052,current,active,USD,2020-05-19T04:41:27Z,,PA
ACC_000586,CUST_003238,current,active,USD,2021-08-26T13:04:27Z,,HK
ACC_000587,CUST_004362,business,active,USD,2021-01-16T03:15:14Z,,DE
ACC_000588,CUST_004310,savings,active,USD,2023-03-26T00:02:48Z,,PA
ACC_000589,CUST_000582,current,active,USD,2024-10-25T21:41:04Z,,CA
ACC_000590,CUST_004224,current,active,USD,2023-12-25T04:27:21Z,,VG
ACC_000591,CUST_001114,savings,active,USD,2021-01-12T15:51:36Z,,SG
ACC_000592,CUST_002965,current,active,USD,2024-07-14T22:39:04Z,,BR
ACC_000593,CUST_001415,current,active,USD,2020-05-01T14:25:18Z,,DE
ACC_000594,CUST_000499,current,dormant,USD,2022-05-23T19:22:58Z,,BR
ACC_000595,CUST_004005,current,active,USD,2023-12-10T08:45:42Z,,ZA
ACC_000596,CUST_002526,current,active,USD,2022-10-30T12:21:12Z,,GB
ACC_000597,CUST_003826,savings,active,USD,2022-10-12T03:20:16Z,,ZA
ACC_000598,CUST_001983,savings,active,USD,2021-11-05T17:20:25Z,,BR
ACC_000599,CUST_001725,savings,active,USD,2020-03-29T22:53:44Z,,AU
ACC_000600,CUST_000155,current,active,USD,2020-05-14T16:01:45Z,,ZA
ACC_000601,CUST_000674,business,active,USD,2023-11-17T11:18:35Z,,VG
ACC_000602,CUST_001637,current,active,USD,2022-07-26T08:38:48Z,,PA
ACC_000603,CUST_000329,current,active,USD,2023-07-28T02:39:37Z,,AU
ACC_000604,CUST_001247,savings,active,USD,2023-11-14T16:33:10Z,,DE
ACC_000605,CUST_002604,savings,active,USD,2024-05-17T18:59:38Z,,DE
ACC_000606,CUST_002486,current,dormant,USD,2024-02-21T21:37:04Z,,GB
ACC_000607,CUST_002930,current,active,USD,2024-01-29T13:44:21Z,,AU
ACC_000608,CUST_002376,business,active,USD,2024-07-20T10:27:44Z,,AU
ACC_000609,CUST_002873,current,active,USD,2023-12-08T23:08:57Z,,PA
ACC_000610,CUST_003385,savings,dormant,USD,2020-12-20T22:23:12Z,,HK
ACC_000611,CUST_001433,savings,active,USD,2024-02-11T07:51:27Z,,HK
ACC_000612,CUST_000405,current,active,USD,2021-07-27T20:08:43Z,,GB
ACC_000613,CUST_004837,current,active,USD,2022-07-28T10:51:29Z,,VG
ACC_000614,CUST_001930,savings,active,USD,2023-02-20T09:28:25Z,,SG
ACC_000615,CUST_001719,current,active,USD,2023-04-06T10:17:07Z,,SG
ACC_000616,CUST_001707,current,active,USD,2023-10-04T18:20:59Z,,CA
ACC_000617,CUST_001167,current,active,USD,2021-01-24T07:01:38Z,,BR
ACC_000618,CUST_002114,current,active,USD,2022-09-06T09:07:32Z,,HK
ACC_000619,CUST_000544,current,active,USD,2021-11-14T18:10:00Z,,BR
ACC_000620,CUST_003695,current,active,USD,2020-07-10T20:17:52Z,,GB
ACC_000621,CUST_002325,savings,active,USD,2021-08-12T01:05:45Z,,CA
ACC_000622,CUST_002300,current,active,USD,2022-07-21T13:29:32Z,,AE
ACC_000623,CUST_001021,savings,active,USD,2022-04-11T07:07:49Z,,BR
ACC_000624,CUST_001172,current,dormant,USD,2020-03-04T22:44:14Z,,GB
ACC_000625,CUST_003272,savings,closed,USD,2024-04-12T15:15:31Z,2024-11-08T15:15:31Z,US
ACC_000626,CUST_002806,wallet,active,USD,2020-09-13T16:22:13Z,,AE
ACC_000627,CUST_003213,wallet,active,USD,2023-02-08T21:36:00Z,,US
ACC_000628,CUST_002513,current,dormant,USD,2021-02-09T02:47:19Z,,AE
ACC_000629,CUST_001880,current,active,USD,2024-03-03T14:00:03Z,,GB
ACC_000630,CUST_002625,savings,active,USD,2023-07-11T22:03:02Z,,AU
ACC_000631,CUST_003099,wallet,active,USD,2024-04-24T15:32:32Z,,ZA
ACC_000632,CUST_004160,savings,active,USD,2021-03-03T23:09:06Z,,BR
ACC_000633,CUST_000830,business,dormant,USD,2022-12-21T21:03:48Z,,VG
ACC_000634,CUST_002718,savings,active,USD,2023-07-02T01:14:59Z,,ZA
ACC_000635,CUST_002628,savings,active,USD,2020-10-28T14:05:02Z,,SG
ACC_000636,CUST_004527,current,active,USD,2021-01-22T12:29:06Z,,ZA
ACC_000637,CUST_001303,savings,active,USD,2021-11-15T20:05:07Z,,ZA
ACC_000638,CUST_002914,current,active,USD,2022-08-17T18:01:45Z,,ZA
ACC_000639,CUST_000712,savings,active,USD,2024-05-13T06:58:09Z,,DE
ACC_000640,CUST_003609,business,active,USD,2021-09-26T22:52:39Z,,CA
ACC_000641,CUST_000564,current,active,USD,2020-05-05T02:16:27Z,,ZA
ACC_000642,CUST_001579,current,active,USD,2021-02-11T15:54:57Z,,DE
ACC_000643,CUST_000673,business,active,USD,2021-03-25T06:35:15Z,,AU
ACC_000644,CUST_001037,current,active,USD,2021-08-19T09:22:07Z,,US
ACC_000645,CUST_002983,savings,active,USD,2024-05-14T00:03:17Z,,CA
ACC_000646,CUST_004028,savings,active,USD,2024-06-13T15:58:12Z,,CA
ACC_000647,CUST_001141,savings,active,USD,2021-11-06T22:14:12Z,,US
ACC_000648,CUST_002991,current,active,USD,2021-08-16T11:29:16Z,,US
ACC_000649,CUST_004307,current,closed,USD,2021-03-06T14:40:25Z,2021-10-26T14:40:25Z,SG
ACC_000650,CUST_003731,savings,active,USD,2022-11-06T07:59:10Z,,ZA
ACC_000651,CUST_002293,current,dormant,USD,2024-06-29T16:46:17Z,,VG
ACC_000652,CUST_002844,savings,active,USD,2022-11-09T22:13:04Z,,DE
ACC_000653,CUST_003205,current,active,USD,2021-03-28T11:54:03Z,,CA
ACC_000654,CUST_000364,wallet,active,USD,2023-09-30T09:51:56Z,,SG
ACC_000655,CUST_002901,business,active,USD,2024-06-28T22:34:27Z,,HK
ACC_000656,CUST_000264,current,active,USD,2021-10-12T02:12:32Z,,CA
ACC_000657,CUST_001853,current,active,USD,2022-11-23T22:57:49Z,,HK
ACC_000658,CUST_003965,savings,dormant,USD,2024-05-05T11:26:58Z,,AE
ACC_000659,CUST_001565,current,active,USD,2021-06-12T07:56:10Z,,AE
ACC_000660,CUST_000003,current,active,USD,2020-01-31T00:44:00Z,,GB
ACC_000661,CUST_001433,business,active,USD,2024-11-09T23:48:59Z,,HK
ACC_000662,CUST_003105,current,active,USD,2022-10-26T20:57:06Z,,BR
ACC_000663,CUST_001736,wallet,active,USD,2020-04-19T18:30:43Z,,PA
