device_id,device_type,ip_address,ip_cluster,phone_hash,browser_fingerprint
DEV_000237,mobile,10.207.32.112,10.207.32.0/24,PHONE_HASH_000237_1854,BROWSER_FP_000237_562613
DEV_000238,mobile,10.193.62.241,10.193.62.0/24,PHONE_HASH_000238_1269,BROWSER_FP_000238_229099
DEV_000239,mobile,10.37.30.50,10.37.30.0/24,PHONE_HASH_000239_2955,BROWSER_FP_000239_631021
DEV_000240,desktop,10.177.133.209,10.177.133.0/24,PHONE_HASH_000240_6793,BROWSER_FP_000240_309031
DEV_000241,desktop,10.87.225.28,10.87.225.0/24,PHONE_HASH_000241_6172,BROWSER_FP_000241_720882
DEV_000242,mobile,10.183.243.43,10.183.243.0/24,PHONE_HASH_000242_2103,BROWSER_FP_000242_394151
DEV_000243,mobile,10.94.252.166,10.94.252.0/24,PHONE_HASH_000243_6161,BROWSER_FP_000243_152431
DEV_000244,api,10.37.133.223,10.37.133.0/24,PHONE_HASH_000244_2884,BROWSER_FP_000244_244844
DEV_000245,mobile,10.85.236.171,10.85.236.0/24,PHONE_HASH_000245_9993,BROWSER_FP_000245_542139
DEV_000246,desktop,10.7.210.218,10.7.210.0/24,PHONE_HASH_000246_9425,BROWSER_FP_000246_257927
DEV_000247,api,10.194.199.183,10.194.199.0/24,PHONE_HASH_000247_6423,BROWSER_FP_000247_145815
DEV_000248,mobile,10.71.16.190,10.71.16.0/24,PHONE_HASH_000248_7843,BROWSER_FP_000248_718031
DEV_000249,mobile,10.96.166.149,10.96.166.0/24,PHONE_HASH_000249_4658,BROWSER_FP_000249_607555
DEV_000250,mobile,10.197.120.175,10.197.120.0/24,PHONE_HASH_000250_4706,BROWSER_FP_000250_121650
DEV_000251,api,10.188.116.62,10.188.116.0/24,PHONE_HASH_000251_9885,BROWSER_FP_000251_338918
DEV_000252,mobile,10.108.126.79,10.108.126.0/24,PHONE_HASH_000252_6809,BROWSER_FP_000252_162999
DEV_000253,mobile,10.5.204.6,10.5.204.0/24,PHONE_HASH_000253_4219,BROWSER_FP_000253_217347
DEV_000254,desktop,10.118.130.36,10.118.130.0/24,PHONE_HASH_000254_5550,BROWSER_FP_000254_580399
DEV_000255,mobile,10.246.135.179,10.246.135.0/24,PHONE_HASH_000255_4995,BROWSER_FP_000255_145081
DEV_000256,mobile,10.159.78.59,10.159.78.0/24,PHONE_HASH_000256_9934,BROWSER_FP_000256_743383
DEV_000257,desktop,10.237.64.21,10.237.64.0/24,PHONE_HASH_000257_7867,BROWSER_FP_000257_975642
DEV_000258,tablet,10.133.244.85,10.133.244.0/24,PHONE_HASH_000258_9446,BROWSER_FP_000258_921120
DEV_000259,mobile,10.134.151.103,10.134.151.0/24,PHONE_HASH_000259_9541,BROWSER_FP_000259_447606
DEV_000260,mobile,10.97.146.8,10.97.146.0/24,PHONE_HASH_000260_1982,BROWSER_FP_000260_808705
DEV_000261,mobile,10.43.200.192,10.43.200.0/24,PHONE_HASH_000261_7881,BROWSER_FP_000261_152981
DEV_000262,mobile,10.81.179.78,10.81.179.0/24,PHONE_HASH_000262_8169,BROWSER_FP_000262_677727
DEV_000263,mobile,10.1.124.11,10.1.124.0/24,PHONE_HASH_000263_2172,BROWSER_FP_000263_486881
DEV_000264,mobile,10.147.197.175,10.147.197.0/24,PHONE_HASH_000264_7350,BROWSER_FP_000264_175742
DEV_000265,desktop,10.207.102.188,10.207.102.0/24,PHONE_HASH_000265_5288,BROWSER_FP_000265_678777
DEV_000266,mobile,10.57.24.69,10.57.24.0/24,PHONE_HASH_000266_5917,BROWSER_FP_000266_143090
DEV_000267,tablet,10.39.32.2,10.39.32.0/24,PHONE_HASH_000267_2911,BROWSER_FP_000267_796626
DEV_000268,desktop,10.163.35.103,10.163.35.0/24,PHONE_HASH_000268_8446,BROWSER_FP_000268_252954
DEV_000269,mobile,10.251.71.189,10.251.71.0/24,PHONE_HASH_000269_8852,BROWSER_FP_000269_933168
DEV_000270,desktop,10.112.84.142,10.112.84.0/24,PHONE_HASH_000270_1233,BROWSER_FP_000270_353356
DEV_000271,tablet,10.11.62.199,10.11.62.0/24,PHONE_HASH_000271_5537,BROWSER_FP_000271_910077
DEV_000272,mobile,10.246.104.39,10.246.104.0/24,PHONE_HASH_000272_9725,BROWSER_FP_000272_420649
DEV_000273,desktop,10.111.158.67,10.111.158.0/24,PHONE_HASH_000273_3402,BROWSER_FP_000273_909875
DEV_000274,desktop,10.222.209.69,10.222.209.0/24,PHONE_HASH_000274_9382,BROWSER_FP_000274_857664
DEV_000275,mobile,10.140.175.29,10.140.175.0/24,PHONE_HASH_000275_8563,BROWSER_FP_000275_615857
DEV_000276,mobile,10.231.73.125,10.231.73.0/24,PHONE_HASH_000276_9798,BROWSER_FP_000276_865145
DEV_000277,tablet,10.251.55.170,10.251.55.0/24,PHONE_HASH_000277_5675,BROWSER_FP_000277_306086
DEV_000278,mobile,10.104.169.245,10.104.169.0/24,PHONE_HASH_000278_1693,BROWSER_FP_000278_840852
DEV_000279,tablet,10.4.174.231,10.4.174.0/24,PHONE_HASH_000279_6095,BROWSER_FP_000279_125233
DEV_000280,mobile,10.85.192.93,10.85.192.0/24,PHONE_HASH_000280_6202,BROWSER_FP_000280_229232
DEV_000281,desktop,10.24.20.111,10.24.20.0/24,PHONE_HASH_000281_7701,BROWSER_FP_000281_212050
DEV_000282,desktop,10.189.53.187,10.189.53.0/24,PHONE_HASH_000282_3301,BROWSER_FP_000282_150407
DEV_000283,mobile,10.161.179.104,10.161.179.0/24,PHONE_HASH_000283_2263,BROWSER_FP_000283_229926
DEV_000284,mobile,10.217.146.143,10.217.146.0/24,PHONE_HASH_000284_3043,BROWSER_FP_000284_639091
DEV_000285,mobile,10.22.118.102,10.22.118.0/24,PHONE_HASH_000285_9486,BROWSER_FP_000285_361577
DEV_000286,mobile,10.160.152.184,10.160.152.0/24,PHONE_HASH_000286_5857,BROWSER_FP_000286_170001
DEV_000287,mobile,10.136.119.56,10.136.119.0/24,PHONE_HASH_000287_2111,BROWSER_FP_000287_715637
DEV_000288,mobile,10.212.45.198,10.212.45.0/24,PHONE_HASH_000288_3108,BROWSER_FP_000288_860868
DEV_000289,mobile,10.113.107.232,10.113.107.0/24,PHONE_HASH_000289_4557,BROWSER_FP_000289_262634
DEV_000290,mobile,10.75.65.80,10.75.65.0/24,PHONE_HASH_000290_9828,BROWSER_FP_000290_907922
DEV_000291,desktop,10.93.185.189,10.93.185.0/24,PHONE_HASH_000291_6436,BROWSER_FP_000291_998237
DEV_000292,desktop,10.218.47.64,10.218.47.0/24,PHONE_HASH_000292_3735,BROWSER_FP_000292_567846
DEV_000293,desktop,10.126.115.144,10.126.115.0/24,PHONE_HASH_000293_7514,BROWSER_FP_000293_902809
DEV_000294,tablet,10.171.215.199,10.171.215.0/24,PHONE_HASH_000294_8049,BROWSER_FP_000294_835819
DEV_000295,mobile,10.10.115.119,10.10.115.0/24,PHONE_HASH_000295_9506,BROWSER_FP_000295_388380
DEV_000296,mobile,10.1.191.78,10.1.191.0/24,PHONE_HASH_000296_1810,BROWSER_FP_000296_168097
DEV_000297,mobile,10.62.110.245,10.62.110.0/24,PHONE_HASH_000297_3866,BROWSER_FP_000297_971379
DEV_000298,mobile,10.187.129.217,10.187.129.0/24,PHONE_HASH_000298_3935,BROWSER_FP_000298_782624
DEV_000299,mobile,10.51.227.203,10.51.227.0/24,PHONE_HASH_000299_8628,BROWSER_FP_000299_420663
DEV_000300,desktop,10.4.122.215,10.4.122.0/24,PHONE_HASH_000300_6213,BROWSER_FP_000300_945826
DEV_000301,mobile,10.64.94.216,10.64.94.0/24,PHONE_HASH_000301_6568,BROWSER_FP_000301_189226
DEV_000302,tablet,10.158.180.76,10.158.180.0/24,PHONE_HASH_000302_7885,BROWSER_FP_000302_346770
DEV_000303,api,10.114.152.249,10.114.152.0/24,PHONE_HASH_000303_9952,BROWSER_FP_000303_105514
DEV_000304,mobile,10.227.232.160,10.227.232.0/24,PHONE_HASH_000304_6571,BROWSER_FP_000304_191014
DEV_000305,mobile,10.205.46.121,10.205.46.0/24,PHONE_HASH_000305_3769,BROWSER_FP_000305_101098
DEV_000306,mobile,10.195.199.51,10.195.199.0/24,PHONE_HASH_000306_6901,BROWSER_FP_000306_701250
DEV_000307,desktop,10.14.9.108,10.14.9.0/24,PHONE_HASH_000307_4435,BROWSER_FP_000307_591385
DEV_000308,tablet,10.146.35.166,10.146.35.0/24,PHONE_HASH_000308_3370,BROWSER_FP_000308_910055
DEV_000309,mobile,10.131.248.237,10.131.248.0/24,PHONE_HASH_000309_4267,BROWSER_FP_000309_749141
DEV_000310,mobile,10.231.215.198,10.231.215.0/24,PHONE_HASH_000310_3663,BROWSER_FP_000310_713552
DEV_000311,mobile,10.119.206.4,10.119.206.0/24,PHONE_HASH_000311_7631,BROWSER_FP_000311_874358
DEV_000312,mobile,10.213.53.69,10.213.53.0/24,PHONE_HASH_000312_9660,BROWSER_FP_000312_902433
DEV_000313,mobile,10.205.196.11,10.205.196.0/24,PHONE_HASH_000313_7947,BROWSER_FP_000313_547590
DEV_000314,desktop,10.81.154.206,10.81.154.0/24,PHONE_HASH_000314_7138,BROWSER_FP_000314_370491
DEV_000315,desktop,10.187.234.15,10.187.234.0/24,PHONE_HASH_000315_2891,BROWSER_FP_000315_551386
DEV_000316,mobile,10.79.205.29,10.79.205.0/24,PHONE_HASH_000316_2320,BROWSER_FP_000316_251499
DEV_000317,mobile,10.178.56.49,10.178.56.0/24,PHONE_HASH_000317_2197,BROWSER_FP_000317_795169
DEV_000318,api,10.36.5.68,10.36.5.0/24,PHONE_HASH_000318_1818,BROWSER_FP_000318_413362
DEV_000319,desktop,10.174.212.238,10.174.212.0/24,PHONE_HASH_000319_7995,BROWSER_FP_000319_336674
DEV_000320,desktop,10.242.217.83,10.242.217.0/24,PHONE_HASH_000320_3081,BROWSER_FP_000320_747437
DEV_000321,desktop,10.140.24.69,10.140.24.0/24,PHONE_HASH_000321_2555,BROWSER_FP_000321_647964
DEV_000322,mobile,10.126.164.50,10.126.164.0/24,PHONE_HASH_000322_1904,BROWSER_FP_000322_662996
DEV_000323,mobile,10.198.202.99,10.198.202.0/24,PHONE_HASH_000323_3558,BROWSER_FP_000323_580668
DEV_000324,desktop,10.4.23.51,10.4.23.0/24,PHONE_HASH_000324_9101,BROWSER_FP_000324_973496
DEV_000325,mobile,10.47.72.218,10.47.72.0/24,PHONE_HASH_000325_7136,BROWSER_FP_000325_205277
DEV_000326,tablet,10.69.68.62,10.69.68.0/24,PHONE_HASH_000326_2696,BROWSER_FP_000326_129112
DEV_000327,mobile,10.142.158.36,10.142.158.0/24,PHONE_HASH_000327_8993,BROWSER_FP_000327_840850
DEV_000328,desktop,10.102.249.105,10.102.249.0/24,PHONE_HASH_000328_7659,BROWSER_FP_000328_602675
DEV_000329,tablet,10.250.232.57,10.250.232.0/24,PHONE_HASH_000329_5804,BROWSER_FP_000329_605275
DEV_000330,mobile,10.60.92.192,10.60.92.0/24,PHONE_HASH_000330_7742,BROWSER_FP_000330_168345
DEV_000331,api,10.19.116.42,10.19.116.0/24,PHONE_HASH_000331_4291,BROWSER_FP_000331_698536
DEV_000332,api,10.91.128.133,10.91.128.0/24,PHONE_HASH_000332_5458,BROWSER_FP_000332_490622
DEV_000333,mobile,10.12.227.138,10.12.227.0/24,PHONE_HASH_000333_3199,BROWSER_FP_000333_220433
DEV_000334,mobile,10.184.176.41,10.184.176.0/24,PHONE_HASH_000334_1551,BROWSER_FP_000334_290712
DEV_000335,mobile,10.80.163.238,10.80.163.0/24,PHONE_HASH_000335_1142,BROWSER_FP_000335_307385
DEV_000336,tablet,10.74.152.173,10.74.152.0/24,PHONE_HASH_000336_9200,BROWSER_FP_000336_242855
DEV_000337,mobile,10.17.108.205,10.17.108.0/24,PHONE_HASH_000337_9845,BROWSER_FP_000337_218949
DEV_000338,mobile,10.149.131.12,10.149.131.0/24,PHONE_HASH_000338_8942,BROWSER_FP_000338_407711
DEV_000339,mobile,10.145.186.145,10.145.186.0/24,PHONE_HASH_000339_2026,BROWSER_FP_000339_208984
DEV_000340,api,10.204.207.129,10.204.207.0/24,PHONE_HASH_000340_9044,BROWSER_FP_000340_551451
DEV_000341,mobile,10.168.237.79,10.168.237.0/24,PHONE_HASH_000341_7881,BROWSER_FP_000341_630815
DEV_000342,mobile,10.132.159.113,10.132.159.0/24,PHONE_HASH_000342_7287,BROWSER_FP_000342_802917
DEV_000343,mobile,10.54.50.229,10.54.50.0/24,PHONE_HASH_000343_5198,BROWSER_FP_000343_357460
DEV_000344,mobile,10.90.47.100,10.90.47.0/24,PHONE_HASH_000344_9838,BROWSER_FP_000344_112857
DEV_000345,desktop,10.39.43.58,10.39.43.0/24,PHONE_HASH_000345_7045,BROWSER_FP_000345_567232
DEV_000346,mobile,10.36.35.67,10.36.35.0/24,PHONE_HASH_000346_9358,BROWSER_FP_000346_284793
DEV_000347,tablet,10.52.19.31,10.52.19.0/24,PHONE_HASH_000347_7269,BROWSER_FP_000347_948460
DEV_000348,desktop,10.102.43.77,10.102.43.0/24,PHONE_HASH_000348_2281,BROWSER_FP_000348_278806
DEV_000349,desktop,10.186.147.78,10.186.147.0/24,PHONE_HASH_000349_6822,BROWSER_FP_000349_389696
DEV_000350,tablet,10.243.49.27,10.243.49.0/24,PHONE_HASH_000350_9363,BROWSER_FP_000350_718391
DEV_000351,mobile,10.225.154.157,10.225.154.0/24,PHONE_HASH_000351_5355,BROWSER_FP_000351_278292
DEV_000352,desktop,10.26.160.2,10.26.160.0/24,PHONE_HASH_000352_8657,BROWSER_FP_000352_120021
DEV_000353,desktop,10.227.74.145,10.227.74.0/24,PHONE_HASH_000353_6650,BROWSER_FP_000353_925202
DEV_000354,mobile,10.119.254.184,10.119.254.0/24,PHONE_HASH_000354_3754,BROWSER_FP_000354_509708
DEV_000355,tablet,10.122.167.252,10.122.167.0/24,PHONE_HASH_000355_2342,BROWSER_FP_000355_518727
DEV_000356,mobile,10.10.12.204,10.10.12.0/24,PHONE_HASH_000356_5326,BROWSER_FP_000356_801581
DEV_000357,desktop,10.32.130.45,10.32.130.0/24,PHONE_HASH_000357_8234,BROWSER_FP_000357_555331
DEV_000358,mobile,10.42.218.146,10.42.218.0/24,PHONE_HASH_000358_1950,BROWSER_FP_000358_984724
DEV_000359,desktop,10.5.0.159,10.5.0.0/24,PHONE_HASH_000359_6997,BROWSER_FP_000359_962042
DEV_000360,desktop,10.221.103.78,10.221.103.0/24,PHONE_HASH_000360_5537,BROWSER_FP_000360_397989
DEV_000361,desktop,10.63.203.227,10.63.203.0/24,PHONE_HASH_000361_5128,BROWSER_FP_000361_885980
DEV_000362,tablet,10.92.125.144,10.92.125.0/24,PHONE_HASH_000362_9014,BROWSER_FP_000362_551400
DEV_000363,mobile,10.247.242.136,10.247.242.0/24,PHONE_HASH_000363_4725,BROWSER_FP_000363_849414
DEV_000364,desktop,10.144.24.10,10.144.24.0/24,PHONE_HASH_000364_6058,BROWSER_FP_000364_181486
DEV_000365,mobile,10.225.232.60,10.225.232.0/24,PHONE_HASH_000365_2047,BROWSER_FP_000365_225129
DEV_000366,mobile,10.211.171.140,10.211.171.0/24,PHONE_HASH_000366_2068,BROWSER_FP_000366_819953
DEV_000367,desktop,10.196.23.209,10.196.23.0/24,PHONE_HASH_000367_9043,BROWSER_FP_000367_611763
DEV_000368,mobile,10.103.8.211,10.103.8.0/24,PHONE_HASH_000368_4071,BROWSER_FP_000368_770259
DEV_000369,desktop,10.253.216.5,10.253.216.0/24,PHONE_HASH_000369_8248,BROWSER_FP_000369_849086
DEV_000370,mobile,10.124.156.110,10.124.156.0/24,PHONE_HASH_000370_1637,BROWSER_FP_000370_507454
DEV_000371,mobile,10.109.32.150,10.109.32.0/24,PHONE_HASH_000371_3208,BROWSER_FP_000371_146589
DEV_000372,desktop,10.213.232.216,10.213.232.0/24,PHONE_HASH_000372_7904,BROWSER_FP_000372_888315
DEV_000373,mobile,10.123.249.44,10.123.249.0/24,PHONE_HASH_000373_8468,BROWSER_FP_000373_352853
DEV_000374,mobile,10.237.158.86,10.237.158.0/24,PHONE_HASH_000374_1730,BROWSER_FP_000374_541086
DEV_000375,api,10.50.6.171,10.50.6.0/24,PHONE_HASH_000375_8012,BROWSER_FP_000375_852452
DEV_000376,mobile,10.149.113.200,10.149.113.0/24,PHONE_HASH_000376_8241,BROWSER_FP_000376_720628
DEV_000377,tablet,10.92.190.229,10.92.190.0/24,PHONE_HASH_000377_1030,BROWSER_FP_000377_743251
DEV_000378,mobile,10.131.43.57,10.131.43.0/24,PHONE_HASH_000378_4709,BROWSER_FP_000378_148118
DEV_000379,mobile,10.7.8.26,10.7.8.0/24,PHONE_HASH_000379_7607,BROWSER_FP_000379_835139
DEV_000380,desktop,10.170.137.30,10.170.137.0/24,PHONE_HASH_000380_3796,BROWSER_FP_000380_237244
DEV_000381,mobile,10.204.160.26,10.204.160.0/24,PHONE_HASH_000381_2979,BROWSER_FP_000381_211581
DEV_000382,mobile,10.100.205.194,10.100.205.0/24,PHONE_HASH_000382_8416,BROWSER_FP_000382_675204
DEV_000383,desktop,10.119.16.173,10.119.16.0/24,PHONE_HASH_000383_6626,BROWSER_FP_000383_142785
DEV_000384,mobile,10.158.200.64,10.158.200.0/24,PHONE_HASH_000384_8392,BROWSER_FP_000384_480651
DEV_000385,mobile,10.112.41.196,10.112.41.0/24,PHONE_HASH_000385_3694,BROWSER_FP_000385_738492
DEV_000386,mobile,10.135.232.181,10.135.232.0/24,PHONE_HASH_000386_9164,BROWSER_FP_000386_270319
DEV_000387,desktop,10.101.238.163,10.101.238.0/24,PHONE_HASH_000387_1926,BROWSER_FP_000387_858086
DEV_000388,mobile,10.24.98.232,10.24.98.0/24,PHONE_HASH_000388_2080,BROWSER_FP_000388_346519
DEV_000389,tablet,10.9.197.196,10.9.197.0/24,PHONE_HASH_000389_7441,BROWSER_FP_000389_910433
DEV_000390,desktop,10.105.110.9,10.105.110.0/24,PHONE_HASH_000390_4885,BROWSER_FP_000390_152706
DEV_000391,mobile,10.42.42.152,10.42.42.0/24,PHONE_HASH_000391_7532,BROWSER_FP_000391_439281
DEV_000392,mobile,10.91.0.62,10.91.0.0/24,PHONE_HASH_000392_8986,BROWSER_FP_000392_917725
DEV_000393,tablet,10.232.16.147,10.232.16.0/24,PHONE_HASH_000393_1259,BROWSER_FP_000393_689839
DEV_000394,api,10.89.172.17,10.89.172.0/24,PHONE_HASH_000394_8706,BROWSER_FP_000394_189663
DEV_000395,mobile,10.156.182.96,10.156.182.0/24,PHONE_HASH_000395_2538,BROWSER_FP_000395_437203
DEV_000396,mobile,10.238.224.65,10.238.224.0/24,PHONE_HASH_000396_2628,BROWSER_FP_000396_225781
DEV_000397,mobile,10.33.42.83,10.33.42.0/24,PHONE_HASH_000397_2619,BROWSER_FP_000397_537214
DEV_000398,desktop,10.174.253.113,10.174.253.0/24,PHONE_HASH_000398_1126,BROWSER_FP_000398_850586
DEV_000399,mobile,10.178.83.76,10.178.83.0/24,PHONE_HASH_000399_7516,BROWSER_FP_000399_106693
DEV_000400,tablet,10.21.52.79,10.21.52.0/24,PHONE_HASH_000400_9253,BROWSER_FP_000400_672389
DEV_000401,mobile,10.160.63.217,10.160.63.0/24,PHONE_HASH_000401_7429,BROWSER_FP_000401_362031
DEV_000402,mobile,10.35.116.184,10.35.116.0/24,PHONE_HASH_000402_7220,BROWSER_FP_000402_873037
DEV_000403,mobile,10.195.199.202,10.195.199.0/24,PHONE_HASH_000403_2439,BROWSER_FP_000403_508114
DEV_000404,tablet,10.159.136.137,10.159.136.0/24,PHONE_HASH_000404_6991,BROWSER_FP_000404_487794
DEV_000405,mobile,10.198.42.212,10.198.42.0/24,PHONE_HASH_000405_2493,BROWSER_FP_000405_931533
DEV_000406,desktop,10.220.55.189,10.220.55.0/24,PHONE_HASH_000406_6033,BROWSER_FP_000406_141730
DEV_000407,mobile,10.222.138.22,10.222.138.0/24,PHONE_HASH_000407_1914,BROWSER_FP_000407_688279
DEV_000408,mobile,10.18.12.23,10.18.12.0/24,PHONE_HASH_000408_3035,BROWSER_FP_000408_493636
DEV_000409,mobile,10.168.88.151,10.168.88.0/24,PHONE_HASH_000409_5239,BROWSER_FP_000409_915668
DEV_000410,mobile,10.6.12.103,10.6.12.0/24,PHONE_HASH_000410_5711,BROWSER_FP_000410_503921
DEV_000411,mobile,10.251.221.189,10.251.221.0/24,PHONE_HASH_000411_8786,BROWSER_FP_000411_994166
DEV_000412,desktop,10.226.31.89,10.226.31.0/24,PHONE_HASH_000412_5902,BROWSER_FP_000412_952117
DEV_000413,desktop,10.213.114.109,10.213.114.0/24,PHONE_HASH_000413_5607,BROWSER_FP_000413_212942
DEV_000414,api,10.50.104.6,10.50.104.0/24,PHONE_HASH_000414_3131,BROWSER_FP_000414_164834
DEV_000415,mobile,10.31.106.26,10.31.106.0/24,PHONE_HASH_000415_1177,BROWSER_FP_000415_280497
DEV_000416,mobile,10.155.170.14,10.155.170.0/24,PHONE_HASH_000416_1886,BROWSER_FP_000416_491738
DEV_000417,mobile,10.209.154.217,10.209.154.0/24,PHONE_HASH_000417_4240,BROWSER_FP_000417_529742
DEV_000418,mobile,10.189.54.235,10.189.54.0/24,PHONE_HASH_000418_2018,BROWSER_FP_000418_803391
DEV_000419,desktop,10.27.171.12,10.27.171.0/24,PHONE_HASH_000419_6739,BROWSER_FP_000419_762860
DEV_000420,tablet,10.173.202.208,10.173.202.0/24,PHONE_HASH_000420_4569,BROWSER_FP_000420_525583
DEV_000421,mobile,10.4.157.187,10.4.157.0/24,PHONE_HASH_000421_7985,BROWSER_FP_000421_818972
DEV_000422,desktop,10.180.193.139,10.180.193.0/24,PHONE_HASH_000422_1879,BROWSER_FP_000422_493762
DEV_000423,tablet,10.159.32.145,10.159.32.0/24,PHONE_HASH_000423_3421,BROWSER_FP_000423_109449
DEV_000424,desktop,10.14.179.230,10.14.179.0/24,PHONE_HASH_000424_2758,BROWSER_FP_000424_846652
DEV_000425,api,10.204.146.253,10.204.146.0/24,PHONE_HASH_000425_2535,BROWSER_FP_000425_335325
DEV_000426,mobile,10.30.105.235,10.30.105.0/24,PHONE_HASH_000426_4419,BROWSER_FP_000426_645566
DEV_000427,desktop,10.198.181.105,10.198.181.0/24,PHONE_HASH_000427_4181,BROWSER_FP_000427_259471
DEV_000428,mobile,10.204.150.178,10.204.150.0/24,PHONE_HASH_000428_8248,BROWSER_FP_000428_348882
DEV_000429,desktop,10.226.219.90,10.226.219.0/24,PHONE_HASH_000429_1964,BROWSER_FP_000429_990804
DEV_000430,desktop,10.198.166.209,10.198.166.0/24,PHONE_HASH_000430_7821,BROWSER_FP_000430_254091
DEV_000431,desktop,10.32.23.202,10.32.23.0/24,PHONE_HASH_000431_5299,BROWSER_FP_000431_395772
DEV_000432,desktop,10.252.31.135,10.252.31.0/24,PHONE_HASH_000432_4737,BROWSER_FP_000432_478579
DEV_000433,tablet,10.91.124.136,10.91.124.0/24,PHONE_HASH_000433_2647,BROWSER_FP_000433_103582
DEV_000434,mobile,10.32.161.178,10.32.161.0/24,PHONE_HASH_000434_7688,BROWSER_FP_000434_779099
DEV_000435,mobile,10.187.141.53,10.187.141.0/24,PHONE_HASH_000435_8827,BROWSER_FP_000435_929913
DEV_000436,desktop,10.1.178.121,10.1.178.0/24,PHONE_HASH_000436_1571,BROWSER_FP_000436_356058
DEV_000437,mobile,10.25.54.192,10.25.54.0/24,PHONE_HASH_000437_2961,BROWSER_FP_000437_537343
DEV_000438,mobile,10.150.113.27,10.150.113.0/24,PHONE_HASH_000438_3358,BROWSER_FP_000438_553890
DEV_000439,mobile,10.186.148.157,10.186.148.0/24,PHONE_HASH_000439_7138,BROWSER_FP_000439_362867
DEV_000440,desktop,10.133.83.158,10.133.83.0/24,PHONE_HASH_000440_5004,BROWSER_FP_000440_445213
DEV_000441,mobile,10.204.242.182,10.204.242.0/24,PHONE_HASH_000441_7611,BROWSER_FP_000441_218492
DEV_000442,api,10.108.148.55,10.108.148.0/24,PHONE_HASH_000442_5298,BROWSER_FP_000442_933766
DEV_000443,mobile,10.58.30.92,10.58.30.0/24,PHONE_HASH_000443_2866,BROWSER_FP_000443_881790
DEV_000444,mobile,10.201.207.214,10.201.207.0/24,PHONE_HASH_000444_7625,BROWSER_FP_000444_328610
DEV_000445,desktop,10.131.159.142,10.131.159.0/24,PHONE_HASH_000445_8273,BROWSER_FP_000445_721667
DEV_000446,tablet,10.69.159.68,10.69.159.0/24,PHONE_HASH_000446_4874,BROWSER_FP_000446_678220
DEV_000447,desktop,10.4.84.235,10.4.84.0/24,PHONE_HASH_000447_3592,BROWSER_FP_000447_984021
DEV_000448,tablet,10.237.250.209,10.237.250.0/24,PHONE_HASH_000448_7625,BROWSER_FP_000448_758912
DEV_000449,mobile,10.116.249.7,10.116.249.0/24,PHONE_HASH_000449_4831,BROWSER_FP_000449_264403
DEV_000450,tablet,10.37.129.121,10.37.129.0/24,PHONE_HASH_000450_2152,BROWSER_FP_000450_310081
DEV_000451,mobile,10.207.136.174,10.207.136.0/24,PHONE_HASH_000451_8828,BROWSER_FP_000451_728252
DEV_000452,api,10.233.61.174,10.233.61.0/24,PHONE_HASH_000452_3521,BROWSER_FP_000452_217558
DEV_000453,desktop,10.141.20.18,10.141.20.0/24,PHONE_HASH_000453_5765,BROWSER_FP_000453_305028
DEV_000454,tablet,10.71.72.141,10.71.72.0/24,PHONE_HASH_000454_3741,BROWSER_FP_000454_370201
DEV_000455,api,10.192.130.193,10.192.130.0/24,PHONE_HASH_000455_2215,BROWSER_FP_000455_343168
DEV_000456,mobile,10.123.136.19,10.123.136.0/24,PHONE_HASH_000456_9348,BROWSER_FP_000456_192229
DEV_000457,mobile,10.128.235.27,10.128.235.0/24,PHONE_HASH_000457_3371,BROWSER_FP_000457_690204
DEV_000458,mobile,10.251.6.138,10.251.6.0/24,PHONE_HASH_000458_2589,BROWSER_FP_000458_773656
DEV_000459,tablet,10.98.27.104,10.98.27.0/24,PHONE_HASH_000459_4535,BROWSER_FP_000459_281842
DEV_000460,tablet,10.31.233.95,10.31.233.0/24,PHONE_HASH_000460_9646,BROWSER_FP_000460_733719
DEV_000461,mobile,10.116.173.206,10.116.173.0/24,PHONE_HASH_000461_3082,BROWSER_FP_000461_178076
DEV_000462,mobile,10.19.35.47,10.19.35.0/24,PHONE_HASH_000462_3527,BROWSER_FP_000462_154044
DEV_000463,mobile,10.205.168.54,10.205.168.0/24,PHONE_HASH_000463_1300,BROWSER_FP_000463_450376
DEV_000464,desktop,10.102.61.74,10.102.61.0/24,PHONE_HASH_000464_8974,BROWSER_FP_000464_793573
DEV_000465,mobile,10.20.144.218,10.20.144.0/24,PHONE_HASH_000465_5283,BROWSER_FP_000465_259386
DEV_000466,mobile,10.194.156.177,10.194.156.0/24,PHONE_HASH_000466_1379,BROWSER_FP_000466_865001
DEV_000467,api,10.31.203.97,10.31.203.0/24,PHONE_HASH_000467_4446,BROWSER_FP_000467_664685
DEV_000468,mobile,10.47.180.166,10.47.180.0/24,PHONE_HASH_000468_3424,BROWSER_FP_000468_374310
DEV_000469,api,10.116.63.97,10.116.63.0/24,PHONE_HASH_000469_7360,BROWSER_FP_000469_466514
DEV_000470,desktop,10.26.184.84,10.26.184.0/24,PHONE_HASH_000470_8824,BROWSER_FP_000470_136155
DEV_000471,desktop,10.254.161.47,10.254.161.0/24,PHONE_HASH_000471_1609,BROWSER_FP_000471_824480
DEV_000472,desktop,10.48.22.22,10.48.22.0/24,PHONE_HASH_000472_3573,BROWSER_FP_000472_514262
DEV_000473,desktop,10.30.92.95,10.30.92.0/24,PHONE_HASH_000473_1530,BROWSER_FP_000473_960468
