counterparty_id,counterparty_type,counterparty_name,country_code,institution_name,external_account_ref,risk_score
CP_001108,bank,Synthetic Counterparty 001108,HK,Synthetic Institution 008,EXT-00001108,38.64
CP_001109,beneficiary,Synthetic Counterparty 001109,VG,Synthetic Institution 009,EXT-00001109,68.06
CP_001110,beneficiary,Synthetic Counterparty 001110,PA,Synthetic Institution 010,EXT-00001110,65.33
CP_001111,exchange,Synthetic Counterparty 001111,PA,Synthetic Institution 011,EXT-00001111,100.0
CP_001112,merchant,Synthetic Counterparty 001112,HK,Synthetic Institution 012,EXT-00001112,37.04
CP_001113,merchant,Synthetic Counterparty 001113,CA,Synthetic Institution 013,EXT-00001113,53.01
CP_001114,beneficiary,Synthetic Counterparty 001114,BR,Synthetic Institution 014,EXT-00001114,16.91
CP_001115,beneficiary,Synthetic Counterparty 001115,CA,Synthetic Institution 015,EXT-00001115,20.8
CP_001116,merchant,Synthetic Counterparty 001116,ZA,Synthetic Institution 016,EXT-00001116,53.63
CP_001117,merchant,Synthetic Counterparty 001117,BR,Synthetic Institution 017,EXT-00001117,62.19
CP_001118,merchant,Synthetic Counterparty 001118,HK,Synthetic Institution 018,EXT-00001118,62.38
CP_001119,beneficiary,Synthetic Counterparty 001119,DE,Synthetic Institution 019,EXT-00001119,40.37
CP_001120,exchange,Synthetic Counterparty 001120,US,Synthetic Institution 020,EXT-00001120,63.19
CP_001121,bank,Synthetic Counterparty 001121,HK,Synthetic Institution 021,EXT-00001121,23.06
CP_001122,merchant,Synthetic Counterparty 001122,GB,Synthetic Institution 022,EXT-00001122,26.73
CP_001123,beneficiary,Synthetic Counterparty 001123,CA,Synthetic Institution 023,EXT-00001123,40.97
CP_001124,bank,Synthetic Counterparty 001124,HK,Synthetic Institution 024,EXT-00001124,13.68
CP_001125,beneficiary,Synthetic Counterparty 001125,VG,Synthetic Institution 025,EXT-00001125,70.86
CP_001126,merchant,Synthetic Counterparty 001126,US,Synthetic Institution 001,EXT-00001126,43.48
CP_001127,merchant,Synthetic Counterparty 001127,BR,Synthetic Institution 002,EXT-00001127,30.95
CP_001128,beneficiary,Synthetic Counterparty 001128,DE,Synthetic Institution 003,EXT-00001128,20.42
CP_001129,merchant,Synthetic Counterparty 001129,AU,Synthetic Institution 004,EXT-00001129,22.03
CP_001130,merchant,Synthetic Counterparty 001130,ZA,Synthetic Institution 005,EXT-00001130,30.18
CP_001131,merchant,Synthetic Counterparty 001131,PA,Synthetic Institution 006,EXT-00001131,51.03
CP_001132,merchant,Synthetic Counterparty 001132,AE,Synthetic Institution 007,EXT-00001132,59.42
CP_001133,merchant,Synthetic Counterparty 001133,AU,Synthetic Institution 008,EXT-00001133,18.48
CP_001134,wallet,Synthetic Counterparty 001134,BR,Synthetic Institution 009,EXT-00001134,27.09
CP_001135,merchant,Synthetic Counterparty 001135,PA,Synthetic Institution 010,EXT-00001135,73.75
CP_001136,merchant,Synthetic Counterparty 001136,HK,Synthetic Institution 011,EXT-00001136,29.44
CP_001137,bank,Synthetic Counterparty 001137,SG,Synthetic Institution 012,EXT-00001137,40.64
CP_001138,merchant,Synthetic Counterparty 001138,US,Synthetic Institution 013,EXT-00001138,14.07
CP_001139,merchant,Synthetic Counterparty 001139,US,Synthetic Institution 014,EXT-00001139,41.37
CP_001140,merchant,Synthetic Counterparty 001140,PA,Synthetic Institution 015,EXT-00001140,66.91
CP_001141,merchant,Synthetic Counterparty 001141,PA,Synthetic Institution 016,EXT-00001141,52.1
CP_001142,exchange,Synthetic Counterparty 001142,GB,Synthetic Institution 017,EXT-00001142,27.53
CP_001143,exchange,Synthetic Counterparty 001143,CA,Synthetic Institution 018,EXT-00001143,21.93
CP_001144,merchant,Synthetic Counterparty 001144,SG,Synthetic Institution 019,EXT-00001144,69.84
CP_001145,bank,Synthetic Counterparty 001145,HK,Synthetic Institution 020,EXT-00001145,27.79
CP_001146,wallet,Synthetic Counterparty 001146,ZA,Synthetic Institution 021,EXT-00001146,26.63
CP_001147,beneficiary,Synthetic Counterparty 001147,HK,Synthetic Institution 022,EXT-00001147,21.29
CP_001148,exchange,Synthetic Counterparty 001148,US,Synthetic Institution 023,EXT-00001148,23.25
CP_001149,exchange,Synthetic Counterparty 001149,PA,Synthetic Institution 024,EXT-00001149,67.09
CP_001150,beneficiary,Synthetic Counterparty 001150,GB,Synthetic Institution 025,EXT-00001150,28.45
CP_001151,merchant,Synthetic Counterparty 001151,HK,Synthetic Institution 001,EXT-00001151,13.14
CP_001152,merchant,Synthetic Counterparty 001152,AU,Synthetic Institution 002,EXT-00001152,29.52
CP_001153,merchant,Synthetic Counterparty 001153,GB,Synthetic Institution 003,EXT-00001153,0.0
CP_001154,beneficiary,Synthetic Counterparty 001154,VG,Synthetic Institution 004,EXT-00001154,69.12
CP_001155,beneficiary,Synthetic Counterparty 001155,ZA,Synthetic Institution 005,EXT-00001155,36.08
CP_001156,exchange,Synthetic Counterparty 001156,CA,Synthetic Institution 006,EXT-00001156,18.62
CP_001157,merchant,Synthetic Counterparty 001157,HK,Synthetic Institution 007,EXT-00001157,51.18
CP_001158,merchant,Synthetic Counterparty 001158,ZA,Synthetic Institution 008,EXT-00001158,17.89
CP_001159,merchant,Synthetic Counterparty 001159,PA,Synthetic Institution 009,EXT-00001159,65.47
CP_001160,merchant,Synthetic Counterparty 001160,ZA,Synthetic Institution 010,EXT-00001160,26.03
CP_001161,merchant,Synthetic Counterparty 001161,AU,Synthetic Institution 011,EXT-00001161,9.53
CP_001162,merchant,Synthetic Counterparty 001162,AU,Synthetic Institution 012,EXT-00001162,39.46
CP_001163,beneficiary,Synthetic Counterparty 001163,VG,Synthetic Institution 013,EXT-00001163,36.62
CP_001164,exchange,Synthetic Counterparty 001164,BR,Synthetic Institution 014,EXT-00001164,25.29
CP_001165,wallet,Synthetic Counterparty 001165,US,Synthetic Institution 015,EXT-00001165,38.38
CP_001166,merchant,Synthetic Counterparty 001166,VG,Synthetic Institution 016,EXT-00001166,68.45
CP_001167,merchant,Synthetic Counterparty 001167,AE,Synthetic Institution 017,EXT-00001167,57.3
CP_001168,merchant,Synthetic Counterparty 001168,HK,Synthetic Institution 018,EXT-00001168,38.52
CP_001169,exchange,Synthetic Counterparty 001169,DE,Synthetic Institution 019,EXT-00001169,8.59
CP_001170,merchant,Synthetic Counterparty 001170,ZA,Synthetic Institution 020,EXT-00001170,0.0
CP_001171,bank,Synthetic Counterparty 001171,US,Synthetic Institution 021,EXT-00001171,19.27
CP_001172,merchant,Synthetic Counterparty 001172,VG,Synthetic Institution 022,EXT-00001172,54.06
CP_001173,beneficiary,Synthetic Counterparty 001173,GB,Synthetic Institution 023,EXT-00001173,8.4
CP_001174,beneficiary,Synthetic Counterparty 001174,DE,Synthetic Institution 024,EXT-00001174,23.13
CP_001175,merchant,Synthetic Counterparty 001175,US,Synthetic Institution 025,EXT-00001175,36.2
CP_001176,exchange,Synthetic Counterparty 001176,US,Synthetic Institution 001,EXT-00001176,20.76
CP_001177,merchant,Synthetic Counterparty 001177,ZA,Synthetic Institution 002,EXT-00001177,25.67
CP_001178,exchange,Synthetic Counterparty 001178,DE,Synthetic Institution 003,EXT-00001178,45.66
CP_001179,beneficiary,Synthetic Counterparty 001179,CA,Synthetic Institution 004,EXT-00001179,22.95
CP_001180,merchant,Synthetic Counterparty 001180,BR,Synthetic Institution 005,EXT-00001180,68.1
CP_001181,merchant,Synthetic Counterparty 001181,VG,Synthetic Institution 006,EXT-00001181,75.31
CP_001182,wallet,Synthetic Counterparty 001182,CA,Synthetic Institution 007,EXT-00001182,38.5
CP_001183,beneficiary,Synthetic Counterparty 001183,GB,Synthetic Institution 008,EXT-00001183,43.95
CP_001184,bank,Synthetic Counterparty 001184,DE,Synthetic Institution 009,EXT-00001184,26.54
CP_001185,bank,Synthetic Counterparty 001185,CA,Synthetic Institution 010,EXT-00001185,2.07
CP_001186,beneficiary,Synthetic Counterparty 001186,PA,Synthetic Institution 011,EXT-00001186,38.2
CP_001187,wallet,Synthetic Counterparty 001187,AE,Synthetic Institution 012,EXT-00001187,51.19
CP_001188,bank,Synthetic Counterparty 001188,AE,Synthetic Institution 013,EXT-00001188,41.9
CP_001189,beneficiary,Synthetic Counterparty 001189,CA,Synthetic Institution 014,EXT-00001189,19.99
CP_001190,merchant,Synthetic Counterparty 001190,DE,Synthetic Institution 015,EXT-00001190,30.6
CP_001191,merchant,Synthetic Counterparty 001191,DE,Synthetic Institution 016,EXT-00001191,35.68
CP_001192,merchant,Synthetic Counterparty 001192,AU,Synthetic Institution 017,EXT-00001192,30.14
CP_001193,merchant,Synthetic Counterparty 001193,VG,Synthetic Institution 018,EXT-00001193,69.84
CP_001194,merchant,Synthetic Counterparty 001194,CA,Synthetic Institution 019,EXT-00001194,45.11
CP_001195,merchant,Synthetic Counterparty 001195,DE,Synthetic Institution 020,EXT-00001195,14.69
CP_001196,beneficiary,Synthetic Counterparty 001196,HK,Synthetic Institution 021,EXT-00001196,0.0
CP_001197,merchant,Synthetic Counterparty 001197,US,Synthetic Institution 022,EXT-00001197,37.22
CP_001198,bank,Synthetic Counterparty 001198,BR,Synthetic Institution 023,EXT-00001198,47.41
CP_001199,exchange,Synthetic Counterparty 001199,AE,Synthetic Institution 024,EXT-00001199,30.32
CP_001200,wallet,Synthetic Counterparty 001200,HK,Synthetic Institution 025,EXT-00001200,29.34
CP_001201,beneficiary,Synthetic Counterparty 001201,SG,Synthetic Institution 001,EXT-00001201,67.69
CP_001202,bank,Synthetic Counterparty 001202,AE,Synthetic Institution 002,EXT-00001202,51.88
CP_001203,beneficiary,Synthetic Counterparty 001203,DE,Synthetic Institution 003,EXT-00001203,33.27
CP_001204,wallet,Synthetic Counterparty 001204,BR,Synthetic Institution 004,EXT-00001204,41.9
CP_001205,merchant,Synthetic Counterparty 001205,US,Synthetic Institution 005,EXT-00001205,36.25
CP_001206,merchant,Synthetic Counterparty 001206,DE,Synthetic Institution 006,EXT-00001206,32.74
CP_001207,merchant,Synthetic Counterparty 001207,SG,Synthetic Institution 007,EXT-00001207,21.97
CP_001208,beneficiary,Synthetic Counterparty 001208,AU,Synthetic Institution 008,EXT-00001208,10.8
CP_001209,beneficiary,Synthetic Counterparty 001209,ZA,Synthetic Institution 009,EXT-00001209,64.36
CP_001210,exchange,Synthetic Counterparty 001210,ZA,Synthetic Institution 010,EXT-00001210,37.26
CP_001211,bank,Synthetic Counterparty 001211,PA,Synthetic Institution 011,EXT-00001211,39.07
CP_001212,merchant,Synthetic Counterparty 001212,ZA,Synthetic Institution 012,EXT-00001212,54.66
CP_001213,bank,Synthetic Counterparty 001213,ZA,Synthetic Institution 013,EXT-00001213,36.72
CP_001214,merchant,Synthetic Counterparty 001214,HK,Synthetic Institution 014,EXT-00001214,18.07
CP_001215,beneficiary,Synthetic Counterparty 001215,BR,Synthetic Institution 015,EXT-00001215,23.32
CP_001216,beneficiary,Synthetic Counterparty 001216,GB,Synthetic Institution 016,EXT-00001216,61.64
CP_001217,exchange,Synthetic Counterparty 001217,VG,Synthetic Institution 017,EXT-00001217,65.97
CP_001218,merchant,Synthetic Counterparty 001218,PA,Synthetic Institution 018,EXT-00001218,63.45
CP_001219,bank,Synthetic Counterparty 001219,AU,Synthetic Institution 019,EXT-00001219,19.44
CP_001220,bank,Synthetic Counterparty 001220,AU,Synthetic Institution 020,EXT-00001220,0.0
CP_001221,merchant,Synthetic Counterparty 001221,US,Synthetic Institution 021,EXT-00001221,42.73
CP_001222,bank,Synthetic Counterparty 001222,HK,Synthetic Institution 022,EXT-00001222,43.46
CP_001223,exchange,Synthetic Counterparty 001223,ZA,Synthetic Institution 023,EXT-00001223,43.45
CP_001224,bank,Synthetic Counterparty 001224,AE,Synthetic Institution 024,EXT-00001224,45.78
CP_001225,bank,Synthetic Counterparty 001225,PA,Synthetic Institution 025,EXT-00001225,45.59
CP_001226,merchant,Synthetic Counterparty 001226,US,Synthetic Institution 001,EXT-00001226,4.55
CP_001227,merchant,Synthetic Counterparty 001227,HK,Synthetic Institution 002,EXT-00001227,43.92
CP_001228,merchant,Synthetic Counterparty 001228,AU,Synthetic Institution 003,EXT-00001228,22.5
CP_001229,merchant,Synthetic Counterparty 001229,AE,Synthetic Institution 004,EXT-00001229,41.65
CP_001230,beneficiary,Synthetic Counterparty 001230,US,Synthetic Institution 005,EXT-00001230,32.49
CP_001231,bank,Synthetic Counterparty 001231,AE,Synthetic Institution 006,EXT-00001231,43.49
CP_001232,bank,Synthetic Counterparty 001232,CA,Synthetic Institution 007,EXT-00001232,10.89
CP_001233,beneficiary,Synthetic Counterparty 001233,CA,Synthetic Institution 008,EXT-00001233,58.52
CP_001234,merchant,Synthetic Counterparty 001234,VG,Synthetic Institution 009,EXT-00001234,81.8
CP_001235,beneficiary,Synthetic Counterparty 001235,VG,Synthetic Institution 010,EXT-00001235,56.51
CP_001236,merchant,Synthetic Counterparty 001236,AE,Synthetic Institution 011,EXT-00001236,52.83
CP_001237,beneficiary,Synthetic Counterparty 001237,AU,Synthetic Institution 012,EXT-00001237,35.29
CP_001238,beneficiary,Synthetic Counterparty 001238,GB,Synthetic Institution 013,EXT-00001238,22.73
CP_001239,merchant,Synthetic Counterparty 001239,SG,Synthetic Institution 014,EXT-00001239,4.78
CP_001240,merchant,Synthetic Counterparty 001240,SG,Synthetic Institution 015,EXT-00001240,45.05
CP_001241,beneficiary,Synthetic Counterparty 001241,GB,Synthetic Institution 016,EXT-00001241,52.42
CP_001242,wallet,Synthetic Counterparty 001242,AE,Synthetic Institution 017,EXT-00001242,36.58
CP_001243,wallet,Synthetic Counterparty 001243,CA,Synthetic Institution 018,EXT-00001243,13.76
CP_001244,merchant,Synthetic Counterparty 001244,PA,Synthetic Institution 019,EXT-00001244,37.69
CP_001245,exchange,Synthetic Counterparty 001245,AE,Synthetic Institution 020,EXT-00001245,65.61
CP_001246,merchant,Synthetic Counterparty 001246,HK,Synthetic Institution 021,EXT-00001246,39.39
CP_001247,bank,Synthetic Counterparty 001247,AU,Synthetic Institution 022,EXT-00001247,58.67
CP_001248,merchant,Synthetic Counterparty 001248,BR,Synthetic Institution 023,EXT-00001248,44.94
CP_001249,beneficiary,Synthetic Counterparty 001249,SG,Synthetic Institution 024,EXT-00001249,29.46
CP_001250,beneficiary,Synthetic Counterparty 001250,CA,Synthetic Institution 025,EXT-00001250,20.31
CP_001251,merchant,Synthetic Counterparty 001251,ZA,Synthetic Institution 001,EXT-00001251,19.76
CP_001252,beneficiary,Synthetic Counterparty 001252,ZA,Synthetic Institution 002,EXT-00001252,16.83
CP_001253,wallet,Synthetic Counterparty 001253,CA,Synthetic Institution 003,EXT-00001253,16.15
CP_001254,exchange,Synthetic Counterparty 001254,CA,Synthetic Institution 004,EXT-00001254,13.4
CP_001255,merchant,Synthetic Counterparty 001255,HK,Synthetic Institution 005,EXT-00001255,13.78
CP_001256,beneficiary,Synthetic Counterparty 001256,AE,Synthetic Institution 006,EXT-00001256,62.15
CP_001257,merchant,Synthetic Counterparty 001257,AE,Synthetic Institution 007,EXT-00001257,24.74
CP_001258,merchant,Synthetic Counterparty 001258,ZA,Synthetic Institution 008,EXT-00001258,26.48
CP_001259,beneficiary,Synthetic Counterparty 001259,VG,Synthetic Institution 009,EXT-00001259,77.86
CP_001260,exchange,Synthetic Counterparty 001260,ZA,Synthetic Institution 010,EXT-00001260,68.29
CP_001261,merchant,Synthetic Counterparty 001261,AU,Synthetic Institution 011,EXT-00001261,7.47
CP_001262,merchant,Synthetic Counterparty 001262,DE,Synthetic Institution 012,EXT-00001262,6.23
CP_001263,merchant,Synthetic Counterparty 001263,AE,Synthetic Institution 013,EXT-00001263,28.01
CP_001264,exchange,Synthetic Counterparty 001264,BR,Synthetic Institution 014,EXT-00001264,39.81
CP_001265,merchant,Synthetic Counterparty 001265,AE,Synthetic Institution 015,EXT-00001265,46.16
CP_001266,bank,Synthetic Counterparty 001266,CA,Synthetic Institution 016,EXT-00001266,48.13
CP_001267,exchange,Synthetic Counterparty 001267,DE,Synthetic Institution 017,EXT-00001267,6.32
CP_001268,merchant,Synthetic Counterparty 001268,AU,Synthetic Institution 018,EXT-00001268,5.12
CP_001269,wallet,Synthetic Counterparty 001269,AE,Synthetic Institution 019,EXT-00001269,19.42
CP_001270,beneficiary,Synthetic Counterparty 001270,ZA,Synthetic Institution 020,EXT-00001270,35.58
CP_001271,beneficiary,Synthetic Counterparty 001271,HK,Synthetic Institution 021,EXT-00001271,54.93
CP_001272,merchant,Synthetic Counterparty 001272,AU,Synthetic Institution 022,EXT-00001272,46.88
CP_001273,merchant,Synthetic Counterparty 001273,ZA,Synthetic Institution 023,EXT-00001273,42.34
CP_001274,merchant,Synthetic Counterparty 001274,AE,Synthetic Institution 024,EXT-00001274,19.3
CP_001275,beneficiary,Synthetic Counterparty 001275,AU,Synthetic Institution 025,EXT-00001275,12.8
CP_001276,merchant,Synthetic Counterparty 001276,AE,Synthetic Institution 001,EXT-00001276,53.43
CP_001277,merchant,Synthetic Counterparty 001277,BR,Synthetic Institution 002,EXT-00001277,18.15
CP_001278,bank,Synthetic Counterparty 001278,DE,Synthetic Institution 003,EXT-00001278,43.96
CP_001279,merchant,Synthetic Counterparty 001279,HK,Synthetic Institution 004,EXT-00001279,9.58
CP_001280,merchant,Synthetic Counterparty 001280,AE,Synthetic Institution 005,EXT-00001280,56.03
CP_001281,bank,Synthetic Counterparty 001281,ZA,Synthetic Institution 006,EXT-00001281,53.68
CP_001282,merchant,Synthetic Counterparty 001282,ZA,Synthetic Institution 007,EXT-00001282,68.8
CP_001283,wallet,Synthetic Counterparty 001283,DE,Synthetic Institution 008,EXT-00001283,31.25
CP_001284,beneficiary,Synthetic Counterparty 001284,GB,Synthetic Institution 009,EXT-00001284,50.65
CP_001285,merchant,Synthetic Counterparty 001285,AE,Synthetic Institution 010,EXT-00001285,17.25
CP_001286,exchange,Synthetic Counterparty 001286,CA,Synthetic Institution 011,EXT-00001286,0.0
CP_001287,beneficiary,Synthetic Counterparty 001287,BR,Synthetic Institution 012,EXT-00001287,36.76
CP_001288,exchange,Synthetic Counterparty 001288,AE,Synthetic Institution 013,EXT-00001288,31.36
CP_001289,bank,Synthetic Counterparty 001289,DE,Synthetic Institution 014,EXT-00001289,34.28
CP_001290,merchant,Synthetic Counterparty 001290,GB,Synthetic Institution 015,EXT-00001290,8.52
CP_001291,merchant,Synthetic Counterparty 001291,DE,Synthetic Institution 016,EXT-00001291,40.26
CP_001292,bank,Synthetic Counterparty 001292,AE,Synthetic Institution 017,EXT-00001292,40.89
CP_001293,merchant,Synthetic Counterparty 001293,SG,Synthetic Institution 018,EXT-00001293,49.88
CP_001294,merchant,Synthetic Counterparty 001294,HK,Synthetic Institution 019,EXT-00001294,25.19
CP_001295,wallet,Synthetic Counterparty 001295,HK,Synthetic Institution 020,EXT-00001295,46.67
CP_001296,merchant,Synthetic Counterparty 001296,SG,Synthetic Institution 021,EXT-00001296,48.51
CP_001297,beneficiary,Synthetic Counterparty 001297,PA,Synthetic Institution 022,EXT-00001297,50.54
CP_001298,bank,Synthetic Counterparty 001298,DE,Synthetic Institution 023,EXT-00001298,12.15
CP_001299,exchange,Synthetic Counterparty 001299,GB,Synthetic Institution 024,EXT-00001299,37.85
CP_001300,exchange,Synthetic Counterparty 001300,GB,Synthetic Institution 025,EXT-00001300,45.02
CP_001301,beneficiary,Synthetic Counterparty 001301,BR,Synthetic Institution 001,EXT-00001301,48.79
CP_001302,merchant,Synthetic Counterparty 001302,GB,Synthetic Institution 002,EXT-00001302,39.48
CP_001303,bank,Synthetic Counterparty 001303,AU,Synthetic Institution 003,EXT-00001303,45.3
CP_001304,merchant,Synthetic Counterparty 001304,HK,Synthetic Institution 004,EXT-00001304,35.27
CP_001305,merchant,Synthetic Counterparty 001305,AU,Synthetic Institution 005,EXT-00001305,21.42
CP_001306,merchant,Synthetic Counterparty 001306,DE,Synthetic Institution 006,EXT-00001306,13.44
CP_001307,merchant,Synthetic Counterparty 001307,DE,Synthetic Institution 007,EXT-00001307,36.55
CP_001308,beneficiary,Synthetic Counterparty 001308,CA,Synthetic Institution 008,EXT-00001308,45.84
CP_001309,beneficiary,Synthetic Counterparty 001309,GB,Synthetic Institution 009,EXT-00001309,47.69
CP_001310,bank,Synthetic Counterparty 001310,VG,Synthetic Institution 010,EXT-00001310,51.88
CP_001311,exchange,Synthetic Counterparty 001311,VG,Synthetic Institution 011,EXT-00001311,88.96
CP_001312,wallet,Synthetic Counterparty 001312,GB,Synthetic Institution 012,EXT-00001312,19.39
CP_001313,wallet,Synthetic Counterparty 001313,AE,Synthetic Institution 013,EXT-00001313,27.41
CP_001314,beneficiary,Synthetic Counterparty 001314,US,Synthetic Institution 014,EXT-00001314,37.72
CP_001315,merchant,Synthetic Counterparty 001315,BR,Synthetic Institution 015,EXT-00001315,37.74
CP_001316,bank,Synthetic Counterparty 001316,HK,Synthetic Institution 016,EXT-00001316,53.75
CP_001317,merchant,Synthetic Counterparty 001317,VG,Synthetic Institution 017,EXT-00001317,58.32
CP_001318,beneficiary,Synthetic Counterparty 001318,VG,Synthetic Institution 018,EXT-00001318,57.8
CP_001319,beneficiary,Synthetic Counterparty 001319,VG,Synthetic Institution 019,EXT-00001319,58.3
CP_001320,merchant,Synthetic Counterparty 001320,GB,Synthetic Institution 020,EXT-00001320,34.23
CP_001321,beneficiary,Synthetic Counterparty 001321,PA,Synthetic Institution 021,EXT-00001321,46.9
CP_001322,merchant,Synthetic Counterparty 001322,US,Synthetic Institution 022,EXT-00001322,27.63
CP_001323,merchant,Synthetic Counterparty 001323,BR,Synthetic Institution 023,EXT-00001323,23.51
CP_001324,beneficiary,Synthetic Counterparty 001324,VG,Synthetic Institution 024,EXT-00001324,55.9
CP_001325,merchant,Synthetic Counterparty 001325,ZA,Synthetic Institution 025,EXT-00001325,25.04
CP_001326,wallet,Synthetic Counterparty 001326,ZA,Synthetic Institution 001,EXT-00001326,26.24
CP_001327,beneficiary,Synthetic Counterparty 001327,VG,Synthetic Institution 002,EXT-00001327,60.08
CP_001328,merchant,Synthetic Counterparty 001328,CA,Synthetic Institution 003,EXT-00001328,46.12
CP_001329,beneficiary,Synthetic Counterparty 001329,BR,Synthetic Institution 004,EXT-00001329,33.52
CP_001330,merchant,Synthetic Counterparty 001330,ZA,Synthetic Institution 005,EXT-00001330,22.35
CP_001331,bank,Synthetic Counterparty 001331,HK,Synthetic Institution 006,EXT-00001331,45.0
CP_001332,merchant,Synthetic Counterparty 001332,CA,Synthetic Institution 007,EXT-00001332,24.98
CP_001333,wallet,Synthetic Counterparty 001333,DE,Synthetic Institution 008,EXT-00001333,27.64
CP_001334,beneficiary,Synthetic Counterparty 001334,PA,Synthetic Institution 009,EXT-00001334,52.85
CP_001335,beneficiary,Synthetic Counterparty 001335,BR,Synthetic Institution 010,EXT-00001335,32.53
CP_001336,merchant,Synthetic Counterparty 001336,HK,Synthetic Institution 011,EXT-00001336,23.05
CP_001337,merchant,Synthetic Counterparty 001337,GB,Synthetic Institution 012,EXT-00001337,62.26
CP_001338,merchant,Synthetic Counterparty 001338,CA,Synthetic Institution 013,EXT-00001338,35.08
CP_001339,beneficiary,Synthetic Counterparty 001339,CA,Synthetic Institution 014,EXT-00001339,25.62
CP_001340,beneficiary,Synthetic Counterparty 001340,GB,Synthetic Institution 015,EXT-00001340,4.45
CP_001341,bank,Synthetic Counterparty 001341,GB,Synthetic Institution 016,EXT-00001341,40.46
CP_001342,beneficiary,Synthetic Counterparty 001342,GB,Synthetic Institution 017,EXT-00001342,16.83
CP_001343,beneficiary,Synthetic Counterparty 001343,CA,Synthetic Institution 018,EXT-00001343,31.53
CP_001344,exchange,Synthetic Counterparty 001344,VG,Synthetic Institution 019,EXT-00001344,54.6
CP_001345,wallet,Synthetic Counterparty 001345,GB,Synthetic Institution 020,EXT-00001345,40.18
CP_001346,merchant,Synthetic Counterparty 001346,GB,Synthetic Institution 021,EXT-00001346,22.87
CP_001347,beneficiary,Synthetic Counterparty 001347,AU,Synthetic Institution 022,EXT-00001347,39.83
CP_001348,beneficiary,Synthetic Counterparty 001348,ZA,Synthetic Institution 023,EXT-00001348,55.7
CP_001349,bank,Synthetic Counterparty 001349,DE,Synthetic Institution 024,EXT-00001349,9.48
CP_001350,exchange,Synthetic Counterparty 001350,HK,Synthetic Institution 025,EXT-00001350,32.84
CP_001351,beneficiary,Synthetic Counterparty 001351,US,Synthetic Institution 001,EXT-00001351,6.64
CP_001352,merchant,Synthetic Counterparty 001352,HK,Synthetic Institution 002,EXT-00001352,35.09
CP_001353,merchant,Synthetic Counterparty 001353,AU,Synthetic Institution 003,EXT-00001353,50.18
CP_001354,merchant,Synthetic Counterparty 001354,HK,Synthetic Institution 004,EXT-00001354,9.19
CP_001355,beneficiary,Synthetic Counterparty 001355,ZA,Synthetic Institution 005,EXT-00001355,14.22
CP_001356,merchant,Synthetic Counterparty 001356,AU,Synthetic Institution 006,EXT-00001356,0.0
CP_001357,wallet,Synthetic Counterparty 001357,SG,Synthetic Institution 007,EXT-00001357,38.87
CP_001358,merchant,Synthetic Counterparty 001358,CA,Synthetic Institution 008,EXT-00001358,19.35
CP_001359,beneficiary,Synthetic Counterparty 001359,SG,Synthetic Institution 009,EXT-00001359,34.79
CP_001360,merchant,Synthetic Counterparty 001360,HK,Synthetic Institution 010,EXT-00001360,53.66
CP_001361,merchant,Synthetic Counterparty 001361,US,Synthetic Institution 011,EXT-00001361,39.91
CP_001362,merchant,Synthetic Counterparty 001362,US,Synthetic Institution 012,EXT-00001362,50.25
CP_001363,merchant,Synthetic Counterparty 001363,ZA,Synthetic Institution 013,EXT-00001363,40.64
CP_001364,merchant,Synthetic Counterparty 001364,CA,Synthetic Institution 014,EXT-00001364,14.68
CP_001365,beneficiary,Synthetic Counterparty 001365,AU,Synthetic Institution 015,EXT-00001365,30.4
CP_001366,bank,Synthetic Counterparty 001366,AU,Synthetic Institution 016,EXT-00001366,61.44
CP_001367,beneficiary,Synthetic Counterparty 001367,ZA,Synthetic Institution 017,EXT-00001367,53.26
CP_001368,merchant,Synthetic Counterparty 001368,GB,Synthetic Institution 018,EXT-00001368,0.0
CP_001369,beneficiary,Synthetic Counterparty 001369,DE,Synthetic Institution 019,EXT-00001369,1.07
CP_001370,beneficiary,Synthetic Counterparty 001370,US,Synthetic Institution 020,EXT-00001370,21.93
CP_001371,merchant,Synthetic Counterparty 001371,PA,Synthetic Institution 021,EXT-00001371,76.14
CP_001372,merchant,Synthetic Counterparty 001372,ZA,Synthetic Institution 022,EXT-00001372,64.47
CP_001373,bank,Synthetic Counterparty 001373,SG,Synthetic Institution 023,EXT-00001373,54.67
CP_001374,merchant,Synthetic Counterparty 001374,ZA,Synthetic Institution 024,EXT-00001374,28.39
CP_001375,wallet,Synthetic Counterparty 001375,HK,Synthetic Institution 025,EXT-00001375,55.53
CP_001376,merchant,Synthetic Counterparty 001376,BR,Synthetic Institution 001,EXT-00001376,31.38
CP_001377,wallet,Synthetic Counterparty 001377,GB,Synthetic Institution 002,EXT-00001377,51.57
CP_001378,bank,Synthetic Counterparty 001378,DE,Synthetic Institution 003,EXT-00001378,25.99
CP_001379,beneficiary,Synthetic Counterparty 001379,AU,Synthetic Institution 004,EXT-00001379,0.0
CP_001380,merchant,Synthetic Counterparty 001380,GB,Synthetic Institution 005,EXT-00001380,40.03
CP_001381,beneficiary,Synthetic Counterparty 001381,AU,Synthetic Institution 006,EXT-00001381,38.03
CP_001382,merchant,Synthetic Counterparty 001382,ZA,Synthetic Institution 007,EXT-00001382,55.63
CP_001383,merchant,Synthetic Counterparty 001383,AE,Synthetic Institution 008,EXT-00001383,38.21
