customer_id,customer_type,customer_segment,jurisdiction,occupation,industry_code,customer_risk_rating,customer_risk_score,onboarded_at
CUST_000324,individual,retail,HK,Engineer,,low,28.41,2024-05-24T10:30:27Z
CUST_000325,business,small_business,ZA,,5221,low,0.0,2022-01-23T15:17:00Z
CUST_000326,individual,retail,VG,Trader,,high,74.68,2024-09-23T21:59:43Z
CUST_000327,individual,retail,VG,Consultant,,medium,63.74,2023-07-21T01:35:24Z
CUST_000328,individual,retail,AE,Retiree,,low,8.47,2023-02-20T19:18:52Z
CUST_000329,business,small_business,AU,,6211,low,13.52,2022-10-26T20:11:32Z
CUST_000330,individual,affluent,VG,Teacher,,medium,46.99,2023-03-29T15:12:14Z
CUST_000331,individual,retail,ZA,Trader,,low,0.0,2020-08-11T10:09:16Z
CUST_000332,individual,retail,AE,Teacher,,low,15.36,2021-06-27T16:51:15Z
CUST_000333,individual,retail,GB,Engineer,,low,33.69,2024-12-01T05:19:41Z
CUST_000334,individual,retail,AU,Retiree,,low,28.3,2023-05-14T02:15:41Z
CUST_000335,individual,affluent,BR,Teacher,,low,31.73,2020-01-18T21:38:08Z
CUST_000336,individual,retail,US,Trader,,low,5.43,2021-01-16T02:39:37Z
CUST_000337,individual,retail,CA,Retiree,,low,37.69,2025-02-20T17:25:09Z
CUST_000338,individual,affluent,GB,Engineer,,low,20.44,2024-09-28T01:21:30Z
CUST_000339,individual,retail,HK,Consultant,,low,22.59,2020-03-23T03:50:36Z
CUST_000340,individual,retail,CA,Trader,,medium,55.14,2020-01-04T19:07:50Z
CUST_000341,business,small_business,HK,,5416,medium,51.18,2024-03-04T01:43:21Z
CUST_000342,individual,retail,AE,Engineer,,low,39.54,2020-07-10T04:45:45Z
CUST_000343,individual,retail,BR,Trader,,medium,47.29,2021-08-11T15:46:38Z
CUST_000344,individual,retail,AE,Consultant,,low,7.07,2021-11-27T09:25:28Z
CUST_000345,individual,retail,AU,Teacher,,medium,41.58,2021-12-30T03:23:35Z
CUST_000346,individual,retail,AU,Teacher,,low,3.88,2021-07-10T19:55:45Z
CUST_000347,individual,retail,US,Engineer,,low,32.68,2020-06-02T17:59:28Z
CUST_000348,individual,retail,GB,Teacher,,low,30.44,2023-06-11T09:52:09Z
CUST_000349,business,small_business,AE,,5416,medium,49.31,2021-02-16T12:35:40Z
CUST_000350,individual,retail,PA,Consultant,,medium,45.75,2024-11-20T10:00:18Z
CUST_000351,individual,retail,PA,Consultant,,low,25.29,2020-07-06T19:01:36Z
CUST_000352,individual,retail,US,Trader,,low,5.5,2021-10-20T09:51:53Z
CUST_000353,individual,affluent,SG,Trader,,low,38.75,2023-07-23T12:09:40Z
CUST_000354,individual,retail,HK,Engineer,,medium,49.63,2020-11-23T13:01:47Z
CUST_000355,individual,retail,AE,Trader,,medium,48.28,2024-04-05T03:50:44Z
CUST_000356,business,corporate,SG,,5221,low,34.43,2020-11-26T16:19:48Z
CUST_000357,individual,retail,DE,Consultant,,medium,45.77,2022-04-30T12:03:23Z
CUST_000358,individual,retail,VG,Teacher,,high,81.96,2023-02-23T14:28:53Z
CUST_000359,business,small_business,US,,7225,low,0.0,2024-09-15T17:23:21Z
CUST_000360,individual,retail,GB,Trader,,low,7.22,2020-02-14T02:43:48Z
CUST_000361,individual,retail,AU,Engineer,,low,29.96,2022-02-15T08:53:54Z
CUST_000362,business,small_business,DE,,5221,medium,40.23,2022-12-09T18:20:59Z
CUST_000363,individual,affluent,AE,Trader,,low,12.71,2024-09-15T05:19:18Z
CUST_000364,individual,retail,SG,Consultant,,low,6.26,2021-04-25T00:47:03Z
CUST_000365,business,corporate,AE,,5221,medium,58.85,2022-11-13T13:49:27Z
CUST_000366,individual,retail,DE,Consultant,,low,24.57,2022-03-01T23:25:28Z
CUST_000367,individual,retail,AU,Engineer,,low,3.16,2021-07-15T15:16:29Z
CUST_000368,business,small_business,SG,,5416,low,13.83,2022-03-29T17:40:23Z
CUST_000369,business,corporate,AU,,5416,low,38.68,2024-12-20T08:07:31Z
CUST_000370,individual,retail,AU,Consultant,,low,21.43,2024-06-26T04:16:16Z
CUST_000371,business,corporate,BR,,5221,low,39.29,2021-12-22T19:25:31Z
CUST_000372,individual,retail,PA,Engineer,,medium,62.12,2025-01-30T12:54:56Z
CUST_000373,individual,affluent,SG,Engineer,,low,0.0,2020-09-18T16:52:10Z
CUST_000374,individual,affluent,VG,Retiree,,medium,42.66,2020-02-14T02:35:39Z
CUST_000375,individual,affluent,US,Engineer,,low,17.05,2024-08-02T03:15:51Z
CUST_000376,individual,retail,GB,Trader,,low,21.37,2021-03-18T21:37:37Z
CUST_000377,individual,retail,GB,Retiree,,low,38.15,2023-01-01T23:42:34Z
CUST_000378,business,corporate,ZA,,7225,medium,55.48,2021-07-21T01:03:47Z
CUST_000379,individual,retail,PA,Retiree,,medium,44.88,2021-09-29T01:12:59Z
CUST_000380,individual,affluent,CA,Trader,,low,13.1,2024-11-12T17:55:03Z
CUST_000381,individual,retail,VG,Retiree,,low,39.41,2020-06-14T23:04:43Z
CUST_000382,individual,retail,US,Trader,,low,31.68,2022-03-04T05:38:25Z
CUST_000383,individual,retail,PA,Retiree,,low,33.16,2021-11-14T06:48:36Z
CUST_000384,individual,retail,SG,Consultant,,medium,40.38,2021-04-05T17:49:14Z
CUST_000385,business,small_business,ZA,,6211,low,36.86,2023-09-20T03:58:46Z
CUST_000386,business,small_business,US,,7225,low,0.0,2023-07-21T16:12:28Z
CUST_000387,individual,retail,HK,Teacher,,medium,46.19,2021-08-16T03:00:51Z
CUST_000388,individual,affluent,AE,Teacher,,low,26.25,2022-02-04T07:16:17Z
CUST_000389,individual,retail,GB,Teacher,,low,26.8,2022-01-16T22:07:10Z
CUST_000390,individual,retail,DE,Teacher,,low,0.93,2021-10-21T09:43:39Z
CUST_000391,individual,retail,ZA,Teacher,,medium,40.9,2024-05-11T15:35:57Z
CUST_000392,individual,retail,CA,Engineer,,low,28.49,2020-11-24T19:26:15Z
CUST_000393,business,small_business,US,,6211,low,17.25,2021-05-10T04:55:24Z
CUST_000394,individual,retail,ZA,Teacher,,low,35.62,2024-06-07T09:25:57Z
CUST_000395,individual,affluent,BR,Engineer,,medium,52.16,2024-05-28T03:45:11Z
CUST_000396,business,small_business,DE,,5221,medium,47.31,2024-10-23T16:03:56Z
CUST_000397,individual,retail,VG,Consultant,,medium,42.37,2020-12-31T23:44:27Z
CUST_000398,business,small_business,PA,,5221,medium,45.13,2024-12-31T17:52:36Z
CUST_000399,individual,retail,HK,Engineer,,medium,61.98,2024-09-13T17:00:40Z
CUST_000400,business,small_business,AU,,5416,low,35.16,2022-11-03T14:13:15Z
CUST_000401,business,corporate,AE,,6211,medium,53.97,2024-02-12T07:48:59Z
CUST_000402,individual,retail,SG,Trader,,low,23.9,2024-08-30T11:17:19Z
CUST_000403,business,small_business,DE,,5221,medium,48.34,2024-01-10T09:29:30Z
CUST_000404,business,corporate,GB,,7225,low,39.29,2023-12-07T08:26:00Z
CUST_000405,business,small_business,GB,,6211,medium,49.42,2021-02-01T04:47:06Z
CUST_000406,individual,retail,BR,Engineer,,low,25.39,2022-06-26T14:48:14Z
CUST_000407,individual,retail,BR,Engineer,,low,13.72,2023-06-18T17:50:57Z
CUST_000408,individual,retail,BR,Trader,,low,38.18,2023-06-25T13:11:21Z
CUST_000409,business,small_business,VG,,4481,high,70.49,2025-03-23T03:53:44Z
CUST_000410,individual,affluent,HK,Engineer,,medium,42.22,2024-10-26T20:33:16Z
CUST_000411,individual,retail,VG,Trader,,medium,53.32,2020-08-30T02:17:03Z
CUST_000412,individual,retail,VG,Consultant,,medium,45.49,2020-11-19T07:20:21Z
CUST_000413,individual,retail,AU,Retiree,,low,24.89,2024-04-25T03:45:40Z
CUST_000414,business,corporate,VG,,4481,medium,56.0,2022-03-07T14:24:00Z
CUST_000415,business,small_business,AU,,5221,low,30.05,2024-05-19T08:30:49Z
CUST_000416,individual,retail,HK,Consultant,,low,7.8,2020-01-26T07:41:19Z
CUST_000417,individual,affluent,CA,Consultant,,low,31.97,2023-11-26T16:35:46Z
CUST_000418,individual,retail,CA,Engineer,,low,3.88,2023-06-21T13:04:04Z
CUST_000419,individual,retail,CA,Trader,,low,1.87,2025-03-14T16:38:39Z
CUST_000420,individual,retail,BR,Trader,,medium,49.3,2022-11-25T18:55:48Z
CUST_000421,individual,retail,US,Trader,,medium,59.17,2025-03-12T04:24:06Z
CUST_000422,individual,retail,AE,Trader,,medium,43.75,2024-11-21T09:39:52Z
CUST_000423,individual,retail,HK,Teacher,,low,28.98,2023-12-15T03:59:06Z
CUST_000424,individual,retail,DE,Teacher,,medium,45.93,2021-01-31T02:34:53Z
CUST_000425,individual,retail,BR,Consultant,,low,23.88,2024-08-28T23:46:46Z
CUST_000426,individual,retail,US,Consultant,,low,13.86,2022-04-06T16:39:22Z
CUST_000427,individual,retail,CA,Consultant,,medium,48.23,2022-02-15T21:33:31Z
CUST_000428,individual,affluent,AU,Engineer,,low,6.57,2023-02-14T18:25:18Z
CUST_000429,individual,affluent,DE,Trader,,low,20.92,2022-10-28T09:04:10Z
CUST_000430,business,small_business,CA,,7225,low,28.51,2022-11-02T17:29:24Z
CUST_000431,individual,retail,GB,Teacher,,medium,42.03,2022-05-12T18:55:57Z
CUST_000432,individual,retail,AU,Consultant,,low,37.42,2021-12-31T02:07:06Z
CUST_000433,individual,retail,AU,Retiree,,low,15.55,2024-07-04T22:08:16Z
CUST_000434,individual,retail,PA,Consultant,,medium,59.31,2020-07-06T19:14:57Z
CUST_000435,business,small_business,VG,,7225,low,19.92,2020-12-21T10:26:27Z
CUST_000436,individual,retail,PA,Consultant,,medium,56.29,2022-11-29T20:39:19Z
CUST_000437,individual,retail,GB,Consultant,,low,34.22,2022-08-28T08:00:37Z
CUST_000438,individual,retail,AE,Engineer,,low,38.33,2021-05-17T21:53:51Z
CUST_000439,individual,retail,AU,Retiree,,low,29.46,2023-10-24T12:41:59Z
CUST_000440,individual,affluent,AE,Trader,,low,16.33,2020-04-01T13:54:08Z
CUST_000441,individual,retail,AE,Engineer,,low,19.83,2024-07-12T13:15:10Z
CUST_000442,individual,retail,HK,Consultant,,medium,50.37,2022-08-13T16:17:55Z
CUST_000443,individual,retail,SG,Consultant,,low,8.75,2022-02-11T15:56:09Z
CUST_000444,individual,retail,GB,Trader,,low,13.19,2020-11-18T10:24:33Z
CUST_000445,business,corporate,PA,,4481,low,38.32,2023-09-29T01:02:14Z
CUST_000446,individual,retail,PA,Teacher,,high,84.17,2020-01-09T14:45:24Z
CUST_000447,individual,retail,ZA,Trader,,medium,44.12,2021-12-09T07:58:33Z
CUST_000448,individual,retail,PA,Retiree,,medium,45.12,2024-03-12T01:43:23Z
CUST_000449,individual,retail,PA,Retiree,,medium,63.43,2022-03-17T11:23:34Z
CUST_000450,individual,retail,AU,Teacher,,low,19.94,2023-02-04T06:50:42Z
CUST_000451,individual,retail,GB,Retiree,,low,30.97,2020-11-02T12:32:24Z
CUST_000452,business,corporate,ZA,,6211,low,35.52,2023-12-12T18:12:29Z
CUST_000453,business,corporate,PA,,4481,medium,42.85,2024-03-15T10:05:02Z
CUST_000454,individual,retail,BR,Trader,,low,30.06,2022-09-14T01:08:31Z
CUST_000455,individual,retail,VG,Retiree,,medium,57.92,2020-06-05T13:01:23Z
CUST_000456,individual,retail,BR,Trader,,medium,56.64,2024-01-20T14:32:03Z
CUST_000457,individual,retail,US,Trader,,low,33.24,2021-11-21T08:28:32Z
CUST_000458,individual,retail,DE,Teacher,,medium,51.38,2023-01-31T04:00:04Z
CUST_000459,individual,retail,ZA,Engineer,,low,30.16,2020-12-16T17:56:20Z
CUST_000460,individual,retail,PA,Teacher,,medium,53.94,2024-08-04T14:53:19Z
CUST_000461,business,small_business,GB,,5221,low,25.22,2021-12-18T06:06:19Z
CUST_000462,individual,retail,AU,Trader,,medium,42.81,2020-02-05T22:43:39Z
CUST_000463,individual,retail,HK,Teacher,,low,4.4,2021-05-08T03:42:44Z
CUST_000464,individual,retail,CA,Trader,,low,22.17,2024-06-05T07:46:06Z
CUST_000465,individual,retail,SG,Consultant,,low,17.57,2021-05-26T01:24:48Z
CUST_000466,individual,retail,AE,Consultant,,low,29.99,2020-03-07T12:39:50Z
CUST_000467,individual,retail,CA,Consultant,,low,25.36,2024-05-29T23:01:55Z
CUST_000468,individual,retail,AE,Trader,,low,27.62,2022-01-20T10:01:42Z
CUST_000469,individual,retail,PA,Consultant,,medium,47.5,2022-11-22T03:21:42Z
CUST_000470,individual,retail,US,Consultant,,medium,65.73,2023-09-12T20:25:29Z
CUST_000471,business,corporate,VG,,5416,medium,54.99,2024-04-25T17:24:22Z
CUST_000472,individual,affluent,DE,Teacher,,medium,43.99,2021-06-22T07:31:10Z
CUST_000473,individual,affluent,BR,Teacher,,medium,44.75,2024-04-05T23:53:43Z
CUST_000474,individual,retail,PA,Engineer,,medium,45.51,2020-11-22T17:39:31Z
CUST_000475,individual,retail,CA,Teacher,,medium,48.67,2022-05-08T03:53:18Z
CUST_000476,individual,retail,GB,Retiree,,low,35.9,2025-03-15T20:48:13Z
CUST_000477,individual,retail,ZA,Consultant,,low,34.29,2025-02-14T03:11:50Z
CUST_000478,business,small_business,VG,,5221,medium,59.6,2022-06-10T22:07:26Z
CUST_000479,individual,retail,HK,Teacher,,low,25.71,2022-01-16T04:26:07Z
CUST_000480,individual,retail,HK,Teacher,,low,27.89,2024-04-14T11:11:46Z
CUST_000481,individual,retail,BR,Trader,,low,37.46,2020-04-29T11:27:01Z
CUST_000482,individual,retail,BR,Teacher,,low,8.84,2024-05-01T13:32:27Z
CUST_000483,individual,retail,ZA,Trader,,low,19.15,2025-02-05T04:49:28Z
CUST_000484,individual,retail,VG,Consultant,,medium,40.39,2022-10-18T05:51:08Z
CUST_000485,business,corporate,CA,,6211,low,20.24,2024-08-23T05:52:35Z
CUST_000486,individual,affluent,AE,Engineer,,medium,42.6,2021-08-10T22:43:01Z
CUST_000487,individual,retail,VG,Teacher,,medium,52.16,2021-05-27T19:20:12Z
CUST_000488,individual,affluent,CA,Retiree,,medium,42.11,2023-10-10T20:03:55Z
CUST_000489,individual,retail,SG,Trader,,low,35.34,2022-03-26T22:55:17Z
CUST_000490,business,corporate,PA,,7225,medium,56.03,2021-02-07T02:27:56Z
CUST_000491,individual,retail,HK,Engineer,,low,29.41,2023-03-17T17:04:45Z
CUST_000492,individual,retail,CA,Consultant,,medium,41.82,2023-03-05T05:42:57Z
CUST_000493,individual,retail,AU,Trader,,low,38.42,2023-07-23T11:57:00Z
CUST_000494,individual,retail,AE,Consultant,,low,29.44,2020-01-06T19:53:29Z
CUST_000495,individual,retail,VG,Engineer,,high,72.36,2025-01-10T01:07:15Z
CUST_000496,individual,retail,PA,Retiree,,medium,58.08,2021-09-13T03:12:21Z
CUST_000497,business,corporate,CA,,5416,low,33.89,2024-09-02T23:25:08Z
CUST_000498,individual,affluent,AE,Trader,,low,31.92,2024-10-24T18:33:19Z
CUST_000499,individual,retail,BR,Engineer,,low,36.58,2022-09-16T18:38:02Z
CUST_000500,individual,retail,DE,Consultant,,low,6.97,2023-03-27T19:59:18Z
CUST_000501,individual,retail,VG,Retiree,,medium,48.36,2021-07-09T04:18:44Z
CUST_000502,individual,retail,PA,Trader,,high,77.22,2023-09-25T02:24:23Z
CUST_000503,individual,affluent,DE,Consultant,,low,30.13,2023-03-20T00:21:12Z
CUST_000504,individual,retail,PA,Retiree,,medium,55.3,2022-12-20T01:05:25Z
CUST_000505,individual,retail,DE,Teacher,,medium,43.06,2020-05-11T13:10:01Z
CUST_000506,individual,retail,SG,Teacher,,low,31.28,2021-07-01T14:55:49Z
CUST_000507,individual,retail,ZA,Trader,,low,8.04,2022-02-12T14:52:38Z
CUST_000508,business,corporate,AE,,4481,low,22.29,2021-06-27T03:28:46Z
CUST_000509,business,corporate,BR,,7225,low,17.61,2021-01-23T07:18:01Z
CUST_000510,individual,retail,AE,Retiree,,low,31.01,2022-04-19T02:30:32Z
CUST_000511,individual,affluent,GB,Consultant,,low,37.67,2020-07-20T02:25:52Z
CUST_000512,individual,retail,US,Trader,,low,28.02,2021-11-13T03:00:59Z
CUST_000513,individual,retail,CA,Teacher,,low,33.57,2023-08-22T08:25:42Z
CUST_000514,individual,retail,ZA,Engineer,,medium,40.43,2021-03-18T13:52:17Z
CUST_000515,individual,retail,US,Consultant,,low,27.14,2021-12-26T08:53:34Z
CUST_000516,business,small_business,CA,,4481,low,0.0,2024-10-22T02:51:13Z
CUST_000517,individual,retail,SG,Consultant,,medium,65.97,2022-09-20T04:07:57Z
CUST_000518,business,small_business,AE,,5221,medium,40.34,2020-08-11T12:42:10Z
CUST_000519,individual,retail,HK,Consultant,,medium,43.32,2021-08-26T00:56:13Z
CUST_000520,individual,retail,AU,Trader,,low,6.55,2022-03-06T20:40:18Z
CUST_000521,individual,affluent,DE,Retiree,,low,39.83,2022-12-02T12:38:06Z
CUST_000522,business,small_business,SG,,4481,low,0.0,2025-03-25T16:48:56Z
CUST_000523,individual,retail,HK,Trader,,medium,43.74,2021-11-23T16:30:22Z
CUST_000524,individual,affluent,PA,Engineer,,medium,47.54,2020-04-16T05:10:41Z
CUST_000525,individual,retail,AE,Consultant,,low,30.03,2023-09-13T23:27:48Z
CUST_000526,individual,affluent,VG,Teacher,,medium,55.4,2024-11-11T04:38:54Z
CUST_000527,individual,retail,AU,Engineer,,low,28.38,2020-11-09T00:59:10Z
CUST_000528,individual,affluent,GB,Engineer,,low,39.52,2020-02-23T11:59:48Z
CUST_000529,individual,retail,AU,Consultant,,low,29.73,2020-04-21T00:23:11Z
CUST_000530,individual,retail,VG,Trader,,low,5.91,2020-03-05T02:03:16Z
CUST_000531,individual,retail,GB,Engineer,,low,35.23,2025-03-28T05:57:24Z
CUST_000532,individual,retail,PA,Engineer,,medium,49.34,2023-04-23T10:25:16Z
CUST_000533,individual,affluent,GB,Retiree,,medium,53.36,2021-10-09T20:08:37Z
CUST_000534,individual,retail,AU,Teacher,,low,19.87,2020-11-29T11:04:24Z
CUST_000535,individual,retail,AE,Teacher,,low,21.14,2024-07-16T11:05:44Z
CUST_000536,individual,retail,BR,Trader,,medium,52.5,2023-05-19T22:00:25Z
CUST_000537,individual,retail,HK,Trader,,medium,61.44,2021-01-22T16:15:57Z
CUST_000538,individual,affluent,SG,Consultant,,low,31.92,2020-02-02T03:43:12Z
CUST_000539,individual,retail,AU,Teacher,,low,20.18,2023-04-13T16:46:41Z
CUST_000540,individual,retail,BR,Trader,,medium,65.29,2023-12-20T21:23:51Z
CUST_000541,business,small_business,VG,,5416,medium,57.04,2021-04-08T07:33:32Z
CUST_000542,business,corporate,SG,,4481,low,23.76,2025-02-21T03:42:41Z
CUST_000543,individual,retail,GB,Consultant,,low,8.05,2020-06-06T15:41:46Z
CUST_000544,business,small_business,BR,,7225,low,26.97,2020-12-22T21:27:16Z
CUST_000545,business,small_business,US,,7225,low,18.75,2023-03-25T07:28:33Z
CUST_000546,individual,retail,BR,Consultant,,low,29.12,2025-03-30T11:32:01Z
CUST_000547,business,small_business,BR,,4481,low,2.13,2021-09-07T09:05:53Z
CUST_000548,individual,retail,SG,Teacher,,low,18.09,2021-01-03T16:13:19Z
CUST_000549,individual,affluent,PA,Teacher,,low,34.69,2020-01-01T16:16:25Z
CUST_000550,individual,affluent,VG,Trader,,medium,50.68,2023-05-09T02:51:03Z
CUST_000551,individual,retail,VG,Engineer,,high,77.71,2023-06-20T11:40:04Z
CUST_000552,individual,retail,CA,Trader,,medium,44.95,2024-05-07T15:27:17Z
CUST_000553,business,corporate,BR,,5416,low,26.73,2020-09-20T00:01:26Z
CUST_000554,individual,retail,BR,Retiree,,medium,51.65,2022-10-24T19:02:06Z
CUST_000555,business,small_business,ZA,,7225,medium,68.13,2020-10-23T06:23:31Z
CUST_000556,individual,affluent,PA,Trader,,medium,44.14,2022-05-26T15:42:46Z
CUST_000557,business,corporate,GB,,6211,low,35.44,2022-08-18T15:40:49Z
CUST_000558,individual,retail,DE,Engineer,,low,25.34,2023-06-03T14:27:15Z
CUST_000559,individual,retail,BR,Teacher,,low,6.01,2023-11-23T00:55:29Z
CUST_000560,individual,retail,AE,Consultant,,low,0.0,2023-05-23T22:56:22Z
CUST_000561,individual,affluent,ZA,Retiree,,low,25.73,2022-10-14T13:46:01Z
CUST_000562,individual,retail,SG,Engineer,,low,0.0,2021-03-22T03:44:07Z
CUST_000563,individual,retail,AE,Consultant,,low,14.99,2020-10-24T08:26:04Z
CUST_000564,individual,affluent,ZA,Consultant,,medium,53.07,2020-10-14T08:48:34Z
CUST_000565,individual,affluent,US,Trader,,low,17.2,2020-03-21T07:45:16Z
CUST_000566,individual,retail,DE,Engineer,,low,35.84,2020-02-23T18:51:04Z
CUST_000567,individual,retail,AU,Teacher,,low,30.0,2020-08-18T20:19:10Z
CUST_000568,individual,affluent,BR,Teacher,,low,6.6,2022-07-14T14:07:01Z
CUST_000569,business,small_business,US,,4481,low,0.0,2024-10-09T00:23:13Z
CUST_000570,individual,affluent,DE,Retiree,,low,25.16,2024-06-15T19:13:45Z
CUST_000571,individual,retail,CA,Teacher,,low,30.69,2022-11-02T11:15:14Z
CUST_000572,individual,retail,SG,Engineer,,medium,65.38,2024-06-13T15:25:26Z
CUST_000573,business,small_business,VG,,5416,medium,63.35,2020-12-07T13:59:39Z
CUST_000574,individual,retail,AE,Trader,,low,12.75,2021-07-10T16:39:25Z
CUST_000575,business,small_business,SG,,5416,low,9.07,2023-04-02T10:49:33Z
CUST_000576,business,small_business,AE,,6211,medium,41.98,2023-09-05T17:04:23Z
CUST_000577,business,small_business,US,,4481,medium,41.05,2024-09-13T23:57:32Z
CUST_000578,individual,retail,AE,Engineer,,low,7.55,2020-08-09T22:30:30Z
CUST_000579,individual,affluent,VG,Trader,,high,72.8,2023-06-25T14:21:38Z
CUST_000580,business,small_business,VG,,5416,medium,52.3,2021-01-22T11:01:06Z
CUST_000581,individual,affluent,VG,Engineer,,high,88.72,2023-10-12T07:21:05Z
CUST_000582,individual,retail,CA,Trader,,medium,43.17,2023-12-17T00:01:05Z
CUST_000583,individual,affluent,SG,Trader,,low,37.91,2020-10-08T22:41:51Z
CUST_000584,individual,retail,BR,Engineer,,medium,48.82,2023-12-12T10:40:39Z
CUST_000585,individual,retail,BR,Teacher,,low,33.47,2020-09-08T09:47:56Z
CUST_000586,business,small_business,DE,,5221,medium,43.57,2020-09-11T00:53:28Z
CUST_000587,business,small_business,VG,,5221,medium,46.45,2023-07-16T08:09:13Z
CUST_000588,individual,affluent,PA,Consultant,,medium,64.39,2023-10-28T11:48:53Z
CUST_000589,individual,affluent,ZA,Consultant,,low,20.51,2021-03-08T16:49:38Z
CUST_000590,individual,retail,CA,Engineer,,medium,44.27,2024-07-29T16:12:07Z
CUST_000591,individual,retail,HK,Teacher,,low,29.6,2021-04-11T21:03:59Z
CUST_000592,individual,retail,HK,Retiree,,low,27.78,2023-08-06T21:57:18Z
CUST_000593,individual,retail,HK,Retiree,,medium,57.85,2024-05-13T21:23:30Z
CUST_000594,individual,retail,GB,Retiree,,low,29.41,2023-09-17T16:32:59Z
CUST_000595,individual,affluent,BR,Engineer,,low,23.57,2024-12-23T22:10:31Z
CUST_000596,individual,retail,GB,Teacher,,low,9.78,2020-01-24T09:56:39Z
CUST_000597,individual,retail,SG,Trader,,medium,42.49,2023-07-31T15:13:40Z
CUST_000598,business,corporate,SG,,5221,low,5.3,2021-01-19T10:38:02Z
CUST_000599,individual,retail,AE,Trader,,medium,64.53,2020-02-26T00:46:10Z
